type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,highlight_value,trial_type,trial_index,time_elapsed,highlight_value_check,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,num_highlight_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 7, 3, 7, 5], [6, 4, 6, 7, 6], [5, 2, 6, 4, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 21, 5]",21,22,13,3,0.065,0.060000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,6264,15,195,180,none,True,1,21,traffic-light-mouselab,17,368293,7,1,15,21,5,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 5, 6, 3, 4], [5, 4, 3, 4, 8], [4, 5, 4, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 1, 23]",23,26,14,4,0.064,0.059000000000000004,0.005,"[10, 11, 12, 13, 14]",5,5,3,5529,15,193,178,none,True,2,23,traffic-light-mouselab,18,376157,7,1,15,23,5,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 0, 1, 2, 3, 4]","[[2, 3, 6, 4, 1], [6, 4, 4, 4, 5], [6, 5, 4, 2, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 6, 14]",10,8,15,2,0.047,0.04033333333333333,0.006666666666666667,"[10, 11, 12, 13, 14, 0, 1, 2, 3, 4]",10,5,3,21734,20,140,120,none,False,0,10,traffic-light-mouselab,19,399969,6,1,5,10,5,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 3, 3, 3, 1, 1, 1, 0, 0, 0]","[[6, 2, 1, 5, 6], [9, 4, 7, 6, 4], [7, 7, 0, 8, 5]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[12, 1, 17]",17,18,16,3,0.067,0.059000000000000004,0.008,"[10, 11, 12, 13, 14, 3, 1, 0]",8,5,3,17391,24,202,178,none,True,2,17,traffic-light-mouselab,20,418655,8,1,15,17,5,15,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[9, 6, 4, 6, 6], [5, 5, 6, 5, 7], [6, 7, 2, 6, 5]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[22, 4, 4]",4,24,17,0,0.081,0.076,0.005,"[0, 1, 2, 3, 4]",5,5,3,6518,15,242,227,none,False,1,4,traffic-light-mouselab,21,427129,5,0,0,4,0,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 12, 13, 14, 0, 0, 0, 1, 1, 1]","[[4, 5, 5, 4, 6], [6, 5, 3, 3, 4], [8, 7, 5, 6, 4]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[9, 7, 14]",14,8,18,0,0.063,0.059333333333333335,0.0036666666666666666,"[10, 11, 12, 13, 14, 0, 1]",7,5,3,10787,11,190,179,none,False,2,14,traffic-light-mouselab,22,438775,8,1,7,14,5,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 6, 5, 6, 4], [8, 9, 5, 7, 5], [3, 4, 4, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 9, 15]",9,10,19,4,0.058,0.053000000000000005,0.005,"[10, 11, 12, 13, 14]",5,5,3,6181,15,174,159,none,True,1,9,traffic-light-mouselab,23,445913,5,0,0,9,0,15,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 8, 8, 8, 6, 6, 6]","[[6, 7, 1, 6, 4], [6, 7, 5, 4, 6], [8, 4, 7, 4, 6]]","[[0, 0, 0, 0, 0], [0, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[19, 10, 1]",19,18,20,1,0.069,0.061000000000000006,0.008,"[0, 1, 2, 3, 4, 5, 8, 6]",8,5,3,10606,24,207,183,none,True,0,19,traffic-light-mouselab,24,457453,7,1,15,19,5,15,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[7, 5, 4, 7, 4], [7, 6, 3, 3, 4], [3, 8, 3, 6, 1]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[26, 1, 3]",26,32,21,0,0.066,0.06433333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,7392,5,198,193,none,False,0,26,traffic-light-mouselab,25,467303,7,1,5,26,5,15,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[8, 5, 0, 2, 7], [5, 7, 9, 4, 3], [4, 5, 2, 7, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 26, 3]",1,32,22,2,0.08,0.075,0.005,"[5, 6, 7, 8, 9]",5,5,3,5727,15,240,225,none,True,0,1,traffic-light-mouselab,26,474269,0,0,0,1,0,15,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[8, 5, 8, 5, 4], [5, 7, 7, 6, 5], [9, 6, 4, 2, 8]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[4, 20, 6]",6,20,23,1,0.065,0.060000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,11540,15,196,181,none,False,2,6,traffic-light-mouselab,27,486742,6,0,0,6,0,15,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 3, 4, 7, 3], [3, 3, 5, 4, 6], [5, 4, 7, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 1, 28]",28,36,24,2,0.068,0.06633333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4911,5,205,200,none,False,2,28,traffic-light-mouselab,28,492709,7,1,5,28,5,15,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[3, 4, 4, 5, 6], [4, 4, 5, 5, 6], [5, 5, 8, 2, 7]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 4, 1]",25,30,25,4,0.06,0.055,0.005,"[0, 1, 2, 3, 4]",5,5,3,5067,15,181,166,none,True,0,25,traffic-light-mouselab,29,499220,6,1,15,25,5,15,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 5, 1, 4, 4], [5, 5, 9, 1, 6], [3, 4, 9, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 9, 13]",13,6,26,2,0.069,0.064,0.005,"[10, 11, 12, 13, 14]",5,5,3,7549,15,206,191,none,True,2,13,traffic-light-mouselab,30,510076,9,1,15,13,5,15,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[4, 6, 5, 6, 4], [5, 3, 9, 7, 3], [5, 8, 6, 6, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[27, 2, 1]",27,34,27,1,0.059,0.054,0.005,"[0, 1, 2, 3, 4]",5,5,3,8210,15,176,161,none,True,0,27,traffic-light-mouselab,31,519375,6,1,15,27,5,15,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 14, 14, 14, 10, 10, 10]","[[7, 5, 3, 5, 7], [4, 4, 6, 3, 5], [9, 1, 5, 7, 8]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 3, 3, 0]]","[15, 2, 13]",15,16,28,0,0.077,0.06999999999999999,0.007,"[0, 1, 2, 3, 4, 14, 10]",7,5,3,8726,21,230,209,none,True,0,15,traffic-light-mouselab,32,529240,7,1,15,15,5,15,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[7, 5, 4, 2, 4], [5, 5, 4, 4, 6], [4, 7, 2, 6, 8]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 24, 4]",24,28,29,4,0.061,0.059333333333333335,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,5858,5,184,179,none,False,1,24,traffic-light-mouselab,33,536049,6,1,5,24,5,15,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[3, 4, 4, 6, 3], [7, 6, 9, 5, 6], [6, 7, 4, 6, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 10, 4]",16,12,30,3,0.057,0.05533333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,3272,5,170,165,none,False,0,16,traffic-light-mouselab,34,540468,6,1,5,16,5,15,30
traffic-light-mouselab,True,3,1,"[5, 1, 12, 5, 1, 12, 5, 1, 12, 4, 4, 4]","[[6, 5, 7, 7, 7], [5, 3, 7, 4, 7], [7, 4, 3, 4, 6]]","[[3, 0, 3, 3, 0], [0, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[5, 16, 9]",9,12,1,4,0.067,0.063,0.004,"[5, 1, 12, 4]",4,5,3,15805,12,201,189,none,True,2,9,traffic-light-mouselab,4,216505,6,0,3,9,1,17,30
traffic-light-mouselab,True,3,1,"[0, 4, 2, 1, 8, 8, 8, 11, 11, 11]","[[5, 6, 4, 7, 3], [3, 6, 4, 6, 7], [5, 2, 5, 3, 2]]","[[0, 0, 0, 1, 0], [3, 3, 3, 0, 3], [3, 0, 3, 3, 3]]","[3, 18, 9]",3,16,2,3,0.052,0.048666666666666664,0.0033333333333333335,"[0, 4, 2, 1, 8, 11]",6,5,3,13652,10,156,146,none,False,0,3,traffic-light-mouselab,5,232409,7,1,4,3,4,17,30
traffic-light-mouselab,False,3,1,"[10, 14, 12, 4, 4, 4, 6, 6, 6]","[[4, 5, 6, 3, 4], [7, 5, 7, 2, 7], [7, 9, 3, 3, 9]]","[[3, 3, 3, 3, 0], [3, 0, 3, 3, 3], [0, 1, 0, 1, 0]]","[12, 3, 15]",15,14,3,4,0.068,0.065,0.003,"[10, 14, 12, 4, 6]",5,5,3,10502,9,204,195,none,False,2,15,traffic-light-mouselab,7,253653,9,1,3,15,3,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8, 2, 2, 2, 11, 11, 11]","[[8, 6, 5, 7, 5], [6, 5, 5, 2, 5], [3, 4, 4, 5, 6]]","[[3, 3, 0, 3, 3], [0, 3, 3, 0, 3], [3, 0, 3, 3, 3]]","[8, 4, 18]",18,16,4,1,0.047,0.043,0.004,"[5, 8, 2, 11]",4,5,3,21634,12,140,128,none,True,2,18,traffic-light-mouselab,8,277229,4,0,3,18,1,17,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 5, 5, 5]","[[4, 6, 5, 8, 2], [4, 8, 5, 6, 6], [3, 7, 4, 1, 8]]","[[3, 3, 3, 3, 3], [0, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[4, 25, 1]",4,30,5,1,0.077,0.074,0.003,"[6, 8, 5]",3,5,3,7751,9,231,222,none,True,0,4,traffic-light-mouselab,9,287196,6,0,0,4,0,17,30
traffic-light-mouselab,False,3,1,"[1, 4, 0, 10, 10, 10, 11, 11, 11]","[[9, 6, 3, 9, 7], [4, 6, 6, 3, 7], [3, 5, 2, 6, 4]]","[[0, 0, 1, 1, 0], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[25, 2, 3]",25,30,6,1,0.059,0.055999999999999994,0.003,"[1, 4, 0, 10, 11]",5,5,3,8594,9,177,168,none,False,0,25,traffic-light-mouselab,10,298726,6,0,3,25,3,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 9, 9, 9, 7, 7, 7]","[[5, 6, 2, 7, 6], [10, 6, 5, 5, 5], [4, 5, 4, 6, 7]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,7,0,0.086,0.08299999999999999,0.003,"[5, 9, 7]",3,5,3,10788,9,258,249,none,True,1,22,traffic-light-mouselab,11,314675,10,1,9,22,3,17,30
traffic-light-mouselab,False,3,1,"[0, 4, 2, 3, 1]","[[4, 3, 6, 8, 5], [6, 7, 6, 6, 4], [1, 10, 7, 5, 8]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 16, 1]",13,18,8,3,0.068,0.06633333333333334,0.0016666666666666668,"[0, 4, 2, 3, 1]",5,5,3,19304,5,205,200,none,False,0,13,traffic-light-mouselab,12,335796,8,1,5,13,5,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 9, 9, 9, 7, 7, 7]","[[5, 8, 7, 7, 4], [3, 7, 7, 4, 5], [5, 7, 5, 2, 5]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[10, 16, 4]",16,12,9,2,0.067,0.064,0.003,"[5, 9, 7]",3,5,3,6940,9,202,193,none,True,1,16,traffic-light-mouselab,13,344519,7,1,9,16,3,17,30
traffic-light-mouselab,False,3,1,"[10, 14, 12, 11, 0, 0, 0]","[[5, 4, 7, 5, 3], [2, 3, 5, 10, 5], [7, 5, 4, 4, 5]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 1, 0]]","[7, 2, 21]",21,22,10,0,0.062,0.059666666666666666,0.0023333333333333335,"[10, 14, 12, 11, 0]",5,5,3,7762,7,186,179,none,False,2,21,traffic-light-mouselab,14,353937,7,1,4,21,4,17,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4, 3, 3, 3]","[[3, 7, 5, 6, 6], [9, 7, 2, 5, 5], [2, 7, 6, 6, 4]]","[[0, 3, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,11,4,0.059,0.05499999999999999,0.004,"[0, 2, 4, 3]",4,5,3,14373,12,177,165,none,True,0,28,traffic-light-mouselab,15,369729,6,0,12,28,4,17,30
traffic-light-mouselab,False,3,1,"[10, 13, 11, 12, 14, 9, 9, 9, 7, 7, 7]","[[5, 5, 6, 0, 6], [6, 2, 6, 6, 4], [5, 2, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 0], [0, 0, 0, 0, 0]]","[2, 5, 23]",23,26,12,2,0.06,0.05633333333333333,0.0036666666666666666,"[10, 13, 11, 12, 14, 9, 7]",7,5,3,10912,11,180,169,none,False,2,23,traffic-light-mouselab,16,382058,6,0,5,23,5,17,30
traffic-light-mouselab,False,3,1,"[0, 4, 2, 10, 10, 10, 14, 14, 14]","[[7, 5, 3, 3, 7], [5, 6, 6, 3, 4], [8, 3, 6, 4, 3]]","[[0, 1, 0, 1, 0], [3, 3, 3, 3, 3], [0, 3, 3, 3, 0]]","[19, 2, 9]",19,18,13,0,0.072,0.06899999999999999,0.003,"[0, 4, 2, 10, 14]",5,5,3,8583,9,215,206,none,False,0,19,traffic-light-mouselab,17,391683,7,1,3,19,3,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8]","[[4, 4, 5, 4, 4], [3, 3, 5, 2, 5], [5, 5, 5, 5, 6]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[10, 13, 7]",10,6,14,1,0.038,0.036,0.002,"[5, 8]",2,5,3,10888,6,114,108,none,True,0,10,traffic-light-mouselab,18,403966,4,0,0,10,0,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 10, 6, 6, 6, 11]","[[6, 7, 6, 2, 3], [5, 5, 4, 2, 3], [3, 5, 6, 7, 2]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [0, 0, 1, 1, 1]]","[1, 20, 9]",9,20,15,1,0.051,0.04633333333333333,0.004666666666666667,"[5, 7, 9, 10, 6, 11]",6,5,3,11428,14,152,138,none,False,2,9,traffic-light-mouselab,19,417530,5,0,2,9,2,17,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3]","[[3, 5, 3, 6, 5], [5, 3, 3, 5, 4], [6, 6, 4, 5, 7]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[26, 1, 3]",26,32,16,3,0.059,0.054,0.005,"[0, 2, 4, 1, 3]",5,5,3,9519,15,176,161,none,True,0,26,traffic-light-mouselab,20,428455,6,1,15,26,5,17,30
traffic-light-mouselab,False,3,1,[],"[[3, 5, 4, 5, 5], [8, 3, 6, 5, 4], [7, 3, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 9, 8]",8,6,17,2,0.046,0.046,0.0,[],0,5,3,3607,0,138,138,none,True,2,8,traffic-light-mouselab,21,433399,4,0,0,8,0,17,30
traffic-light-mouselab,False,3,1,[],"[[7, 6, 3, 7, 8], [4, 4, 5, 4, 6], [4, 6, 8, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 12, 6]",12,8,18,1,0.052,0.052,0.0,[],0,5,3,2007,0,156,156,none,True,1,12,traffic-light-mouselab,22,437909,4,0,0,12,0,17,30
traffic-light-mouselab,False,3,1,"[5, 9, 6, 7, 8, 3, 3, 3, 4, 4, 4]","[[4, 5, 4, 6, 7], [4, 4, 5, 6, 6], [4, 6, 7, 4, 4]]","[[3, 3, 3, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[17, 11, 2]",11,16,19,4,0.064,0.060333333333333336,0.0036666666666666666,"[5, 9, 6, 7, 8, 3, 4]",7,5,3,9246,11,193,182,none,False,1,11,traffic-light-mouselab,23,448377,6,1,5,11,5,17,30
traffic-light-mouselab,False,3,1,[],"[[4, 5, 7, 7, 4], [5, 5, 1, 7, 5], [5, 5, 7, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 14, 8]",14,8,20,2,0.042,0.042,0.0,[],0,5,3,5832,0,126,126,none,True,1,14,traffic-light-mouselab,24,455834,1,0,0,14,0,17,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 14, 14, 14]","[[5, 3, 6, 5, 6], [7, 6, 6, 6, 7], [7, 7, 6, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 0]]","[5, 1, 24]",24,28,21,0,0.067,0.065,0.002,"[10, 14]",2,5,3,5205,6,200,194,none,True,2,24,traffic-light-mouselab,25,463255,7,1,6,24,2,17,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 11, 11, 11]","[[6, 4, 9, 4, 4], [6, 4, 7, 3, 6], [3, 7, 8, 5, 10]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[1, 11, 18]",1,18,22,1,0.058,0.05533333333333334,0.0026666666666666666,"[0, 1, 2, 3, 4, 11]",6,5,3,16861,8,174,166,none,False,0,1,traffic-light-mouselab,26,485460,4,0,5,1,5,17,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9, 2, 1, 4]","[[4, 5, 4, 6, 4], [5, 7, 3, 7, 5], [5, 5, 4, 6, 7]]","[[1, 0, 0, 1, 0], [3, 0, 3, 3, 0], [3, 3, 3, 3, 3]]","[7, 21, 2]",7,22,23,1,0.064,0.061,0.003,"[6, 9, 2, 1, 4]",5,5,3,14496,9,192,183,none,False,0,7,traffic-light-mouselab,27,502185,5,0,3,7,3,17,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 9, 9, 9, 6, 6, 6, 8, 8, 8]","[[5, 3, 5, 8, 1], [4, 6, 4, 2, 2], [7, 6, 5, 6, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 20, 4]",6,20,24,1,0.054,0.049,0.005,"[7, 5, 9, 6, 8]",5,5,3,8081,15,162,147,none,True,0,6,traffic-light-mouselab,28,512289,3,0,0,6,0,17,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 0, 0, 0]","[[7, 3, 7, 8, 4], [3, 9, 6, 6, 5], [5, 4, 5, 4, 4]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 8, 2]",20,20,25,0,0.058,0.056,0.002,"[1, 0]",2,5,3,5433,6,174,168,none,True,0,20,traffic-light-mouselab,29,518797,7,0,6,20,2,17,30
traffic-light-mouselab,False,3,1,"[5, 9, 8, 7, 6]","[[6, 5, 7, 4, 4], [6, 3, 2, 5, 5], [6, 6, 4, 3, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 27, 1]",27,34,26,0,0.06,0.058333333333333334,0.0016666666666666668,"[5, 9, 8, 7, 6]",5,5,3,4040,5,180,175,none,False,1,27,traffic-light-mouselab,30,524164,6,1,5,27,5,17,30
traffic-light-mouselab,False,3,1,[],"[[4, 5, 8, 5, 7], [3, 6, 3, 6, 5], [5, 5, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",2,16,27,3,0.056,0.056,0.0,[],0,5,3,7076,0,168,168,none,True,2,2,traffic-light-mouselab,31,532281,5,0,0,2,0,17,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6]","[[4, 5, 5, 6, 8], [4, 6, 2, 6, 5], [5, 7, 6, 5, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",3,32,28,1,0.059,0.055999999999999994,0.003,"[5, 7, 6]",3,5,3,12466,9,178,169,none,False,0,3,traffic-light-mouselab,32,545968,5,0,0,3,0,17,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[7, 5, 4, 6, 6], [2, 5, 7, 8, 5], [6, 7, 4, 2, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 17, 11]",17,16,29,3,0.057,0.05533333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,4588,5,170,165,none,False,1,17,traffic-light-mouselab,33,551825,8,1,5,17,5,17,30
traffic-light-mouselab,False,3,1,"[1, 6, 6, 6]","[[4, 2, 2, 4, 7], [3, 7, 4, 6, 7], [5, 8, 4, 4, 1]]","[[1, 0, 1, 1, 1], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 20, 5]",5,20,30,1,0.063,0.06166666666666667,0.0013333333333333333,"[1, 6]",2,5,3,5572,4,190,186,none,False,0,5,traffic-light-mouselab,34,558582,2,0,1,5,1,17,30
traffic-light-mouselab,True,3,1,[1],"[[6, 6, 7, 4, 5], [6, 3, 6, 3, 5], [4, 5, 3, 8, 2]]","[[1, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 22, 5]",3,24,1,1,0.036,0.035666666666666666,0.0003333333333333333,[1],1,5,3,10834,1,109,108,none,False,0,3,traffic-light-mouselab,4,232500,6,0,1,3,1,18,30
traffic-light-mouselab,True,3,1,"[10, 11, 11, 11, 10, 10]","[[4, 5, 5, 9, 5], [5, 7, 5, 5, 6], [6, 3, 5, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[4, 6, 20]",6,20,2,0,0.055,0.053,0.002,"[11, 10]",2,5,3,24940,6,166,160,none,True,1,6,traffic-light-mouselab,5,263275,5,0,0,6,0,18,30
traffic-light-mouselab,False,3,1,"[10, 11]","[[7, 3, 4, 3, 4], [6, 4, 7, 5, 6], [4, 7, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 1, 1, 1]]","[1, 3, 26]",26,32,3,1,0.066,0.06533333333333334,0.0006666666666666666,"[10, 11]",2,5,3,9274,2,197,195,none,False,2,26,traffic-light-mouselab,7,282956,7,1,2,26,2,18,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 12, 12, 12]","[[7, 5, 5, 4, 3], [6, 6, 7, 4, 4], [4, 3, 6, 7, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 0, 3, 3]]","[5, 19, 6]",19,18,4,2,0.065,0.059000000000000004,0.006,"[5, 6, 7, 8, 9, 12]",6,5,3,24517,18,194,176,none,True,1,19,traffic-light-mouselab,8,313886,7,1,15,19,5,18,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 12, 12, 12, 14, 14, 14]","[[4, 3, 7, 4, 5], [5, 3, 4, 3, 6], [6, 4, 8, 8, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 0, 3, 0]]","[14, 2, 14]",14,16,5,2,0.073,0.06933333333333333,0.0036666666666666666,"[0, 1, 2, 3, 4, 12, 14]",7,5,3,16325,11,218,207,none,False,0,14,traffic-light-mouselab,9,332958,7,1,5,14,5,18,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13]","[[6, 3, 6, 6, 4], [6, 6, 4, 6, 5], [5, 7, 5, 10, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 3]]","[3, 3, 24]",3,28,6,3,0.092,0.088,0.004,"[10, 11, 12, 13]",4,5,3,12276,12,276,264,none,True,1,3,traffic-light-mouselab,10,349207,6,1,0,3,0,18,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[9, 4, 5, 4, 5], [1, 3, 8, 7, 6], [7, 5, 4, 4, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 12, 6]",12,8,7,0,0.054,0.052333333333333336,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,9444,5,162,157,none,False,0,12,traffic-light-mouselab,11,361727,9,1,5,12,5,18,30
