type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 0, 0, 0, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[8, 4, 1, 3, 5], [4, 3, 4, 4, 4], [7, 6, 7, 4, 8]]","[[0, 3, 0, 0, 0], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[7, 5, 18]",5,16,23,0,0.067,0.057,0.01,"[5, 7, 6, 8, 9, 10, 0, 2, 3, 4]",10,5,3,29006,30,202,172,none,True,1,traffic-light-mouselab,27,1301978,4,1,15,5,1
traffic-light-mouselab,False,3,1,"[10, 10, 10, 5, 5, 5, 12, 12, 12, 11, 11, 11, 14, 14, 14, 13, 13, 13, 8, 8, 8]","[[7, 3, 4, 3, 3], [5, 6, 8, 3, 9], [5, 4, 2, 5, 4]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [0, 0, 0, 0, 0]]","[15, 10, 5]",15,10,24,0,0.06,0.053,0.007,"[10, 5, 12, 11, 14, 13, 8]",7,5,3,22139,21,180,159,none,True,0,traffic-light-mouselab,28,1325474,7,1,0,0,1
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10, 10, 10, 11, 11, 11, 6]","[[5, 5, 4, 4, 2], [3, 8, 6, 4, 4], [6, 8, 5, 4, 7]]","[[0, 0, 0, 0, 0], [1, 0, 1, 1, 1], [0, 0, 3, 3, 3]]","[2, 25, 3]",25,30,25,1,0.078,0.07066666666666667,0.007333333333333333,"[0, 1, 2, 3, 4, 10, 11, 6]",8,5,3,20652,22,234,212,none,False,1,traffic-light-mouselab,29,1347415,8,1,1,1,1
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 4, 4, 4, 9, 9, 9, 5, 5, 5, 7, 7, 7]","[[4, 5, 6, 6, 4], [6, 7, 5, 6, 6], [6, 6, 6, 6, 8]]","[[3, 3, 3, 3, 0], [0, 3, 0, 3, 0], [0, 0, 0, 0, 0]]","[17, 10, 3]",3,14,26,4,0.051,0.04533333333333333,0.005666666666666667,"[10, 11, 12, 13, 14, 4, 9, 5, 7]",9,5,3,23788,17,152,135,none,False,2,traffic-light-mouselab,30,1372280,8,1,5,5,1
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 13, 13, 13, 0, 0, 0, 5, 5, 5, 6, 6, 6, 1, 1, 1, 12, 12, 12, 14, 14, 14]","[[4, 3, 5, 5, 6], [5, 3, 7, 7, 5], [8, 7, 3, 4, 2]]","[[0, 0, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 16, 4]",16,12,27,0,0.051,0.041999999999999996,0.009,"[10, 11, 13, 0, 5, 6, 1, 12, 14]",9,5,3,23822,27,152,125,none,True,1,traffic-light-mouselab,31,1397296,5,0,6,2,1
traffic-light-mouselab,False,3,1,"[10, 10, 10, 14, 14, 14, 4, 4, 4, 9, 9, 9]","[[5, 5, 2, 5, 6], [4, 4, 2, 2, 7], [2, 3, 5, 5, 7]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 0], [0, 3, 3, 3, 0]]","[11, 12, 7]",11,6,28,4,0.066,0.06266666666666668,0.0033333333333333335,"[10, 14, 4, 9]",4,5,3,11339,10,199,189,none,False,0,traffic-light-mouselab,32,1409622,6,1,3,1,1
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 2, 2, 3, 3, 13, 13, 13, 8, 8, 8, 6, 6, 6]","[[3, 6, 4, 7, 4], [5, 7, 4, 3, 6], [7, 7, 2, 5, 8]]","[[0, 0, 0, 0, 1], [3, 0, 3, 0, 3], [3, 3, 3, 0, 3]]","[8, 13, 9]",8,6,29,1,0.067,0.06266666666666668,0.004333333333333333,"[0, 1, 2, 3, 13, 8, 6]",7,5,3,20987,13,202,189,none,False,0,traffic-light-mouselab,33,1432116,6,0,9,4,1
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 14, 14, 14, 4, 4, 4, 0, 0, 0, 9, 9, 9]","[[2, 5, 5, 2, 7], [3, 5, 6, 6, 7], [5, 4, 5, 5, 6]]","[[0, 3, 3, 3, 0], [3, 3, 3, 3, 0], [0, 0, 3, 3, 0]]","[11, 18, 1]",18,18,30,4,0.07,0.064,0.006,"[10, 11, 14, 4, 0, 9]",6,5,3,14373,18,209,191,none,True,1,traffic-light-mouselab,34,1447726,7,1,3,1,1
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 12, 12, 12, 2, 2, 2]","[[4, 6, 6, 6, 5], [6, 7, 8, 7, 7], [4, 4, 4, 6, 4]]","[[3, 3, 0, 3, 3], [0, 0, 0, 1, 1], [3, 3, 0, 3, 3]]","[5, 1, 24]",1,28,31,2,0.045,0.041999999999999996,0.003,"[5, 6, 7, 12, 2]",5,5,3,10541,9,134,125,none,False,1,traffic-light-mouselab,35,1459556,8,1,8,3,1
traffic-light-mouselab,False,3,1,"[0, 0, 4, 4, 2, 2, 1, 3, 10, 10, 10, 12, 12, 12]","[[6, 5, 6, 5, 3], [2, 7, 7, 5, 4], [5, 7, 6, 6, 10]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[4, 19, 7]",4,18,32,2,0.066,0.06233333333333334,0.0036666666666666666,"[0, 4, 2, 1, 3, 10, 12]",7,5,3,16720,11,199,188,none,False,0,traffic-light-mouselab,36,1477759,6,1,8,5,1
traffic-light-mouselab,True,3,1,"[6, 6, 6, 3, 3, 12, 12, 12, 0]","[[5, 4, 7, 4, 8], [8, 6, 4, 4, 4], [2, 6, 4, 3, 6]]","[[2, 3, 3, 1, 3], [3, 0, 3, 3, 3], [3, 3, 0, 3, 3]]","[10, 13, 7]",13,6,1,4,0.058,0.055,0.003,"[6, 12]",2,5,3,61973,9,174,165,none,True,1,traffic-light-mouselab,4,517295,4,0,3,1,2
traffic-light-mouselab,True,3,1,[],"[[7, 7, 7, 4, 2], [3, 7, 8, 5, 7], [7, 1, 4, 3, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 7, 20]",3,20,2,1,0.03,0.03,0.0,[],0,5,3,9104,0,90,90,none,False,0,traffic-light-mouselab,5,531238,7,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 4, 4, 7, 5], [6, 2, 6, 5, 5], [6, 4, 5, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 3, 4]",4,26,3,3,0.067,0.067,0.0,[],0,5,3,2720,0,200,200,none,True,2,traffic-light-mouselab,7,544734,6,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 3, 5, 5, 4], [5, 6, 2, 7, 6], [4, 5, 4, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 10, 12]",10,4,4,0,0.043,0.043,0.0,[],0,5,3,916,0,130,130,none,True,1,traffic-light-mouselab,8,547269,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 5, 4, 5, 6], [5, 6, 5, 3, 7], [5, 8, 3, 9, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[16, 5, 9]",5,12,5,4,0.053,0.053,0.0,[],0,5,3,1048,0,158,158,none,False,1,traffic-light-mouselab,9,550086,7,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[5, 7, 6, 6, 4], [3, 7, 6, 9, 8], [9, 3, 4, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 15, 9]",6,10,6,1,0.058,0.058,0.0,[],0,5,3,788,0,174,174,none,False,0,traffic-light-mouselab,10,552020,7,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 4, 2, 4, 7], [3, 3, 6, 5, 3], [5, 5, 8, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 17, 11]",2,16,7,2,0.065,0.065,0.0,[],0,5,3,669,0,194,194,none,True,0,traffic-light-mouselab,11,554643,2,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[8, 7, 3, 3, 6], [6, 2, 4, 5, 5], [5, 6, 6, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 11, 18]",18,18,8,3,0.055,0.055,0.0,[],0,5,3,910,0,166,166,none,False,2,traffic-light-mouselab,12,557273,6,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[9, 7, 4, 3, 7], [6, 6, 7, 7, 4], [4, 7, 5, 6, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 22, 6]",2,24,9,1,0.063,0.063,0.0,[],0,5,3,758,0,188,188,none,False,0,traffic-light-mouselab,13,559326,7,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[3, 6, 8, 5, 7], [5, 5, 6, 6, 4], [3, 4, 5, 5, 9]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[21, 2, 7]",2,22,10,2,0.072,0.072,0.0,[],0,5,3,703,0,215,215,none,False,1,traffic-light-mouselab,14,561484,6,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 4, 4, 7, 5], [2, 4, 3, 5, 3], [4, 4, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 12, 17]",12,18,11,0,0.032,0.032,0.0,[],0,5,3,728,0,96,96,none,True,1,traffic-light-mouselab,15,563374,2,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[6, 2, 2, 2, 2], [7, 6, 7, 3, 5], [5, 5, 4, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 15, 8]",7,10,12,4,0.04,0.04,0.0,[],0,5,3,669,0,121,121,none,False,0,traffic-light-mouselab,16,565096,2,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 9, 3, 8, 5], [1, 7, 7, 9, 4], [4, 5, 6, 3, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 13, 12]",5,10,13,2,0.059,0.059,0.0,[],0,5,3,716,0,178,178,none,True,0,traffic-light-mouselab,17,567165,3,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[5, 6, 6, 4, 7], [7, 8, 5, 4, 5], [7, 6, 6, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 1, 24]",1,28,14,3,0.056,0.056,0.0,[],0,5,3,960,0,168,168,none,False,1,traffic-light-mouselab,18,570485,4,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[9, 5, 7, 4, 3], [3, 4, 5, 8, 2], [4, 5, 3, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 15, 10]",15,10,15,1,0.045,0.045,0.0,[],0,5,3,2702,0,135,135,none,True,1,traffic-light-mouselab,19,575030,4,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[6, 5, 4, 6, 5], [7, 7, 3, 4, 6], [8, 6, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[11, 15, 4]",4,12,16,2,0.036,0.036,0.0,[],0,5,3,713,0,109,109,none,False,2,traffic-light-mouselab,20,577030,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 6, 8, 4, 4], [4, 5, 4, 4, 4], [2, 4, 8, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 22, 7]",7,24,17,3,0.047,0.047,0.0,[],0,5,3,986,0,141,141,none,True,2,traffic-light-mouselab,21,579140,7,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 5, 4, 3, 7], [6, 3, 9, 6, 4], [5, 4, 6, 7, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[15, 9, 6]",9,10,18,1,0.042,0.042,0.0,[],0,5,3,645,0,126,126,none,False,1,traffic-light-mouselab,22,580865,3,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 5, 1, 4, 4], [4, 5, 4, 9, 4], [6, 5, 5, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 15, 8]",7,10,19,0,0.052,0.052,0.0,[],0,5,3,861,0,157,157,none,False,0,traffic-light-mouselab,23,582765,7,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 3, 8, 9, 4], [4, 6, 7, 5, 2], [7, 3, 7, 10, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 21, 4]",4,22,20,1,0.051,0.051,0.0,[],0,5,3,729,0,153,153,none,True,2,traffic-light-mouselab,24,584535,3,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[3, 3, 4, 6, 7], [8, 6, 2, 4, 6], [7, 7, 2, 3, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[4, 17, 9]",9,14,21,2,0.023,0.023,0.0,[],0,5,3,608,0,68,68,none,False,2,traffic-light-mouselab,25,586172,2,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[5, 4, 6, 8, 9], [6, 6, 2, 8, 4], [6, 5, 5, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 11, 18]",1,18,22,4,0.054,0.054,0.0,[],0,5,3,695,0,161,161,none,True,0,traffic-light-mouselab,26,587824,9,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 4, 4, 5, 6], [4, 8, 3, 6, 7], [6, 3, 7, 2, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 7, 7]",16,12,23,3,0.045,0.045,0.0,[],0,5,3,660,0,136,136,none,True,0,traffic-light-mouselab,27,589426,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 3, 3, 2, 2], [6, 6, 7, 5, 7], [5, 6, 4, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 1, 27]",2,34,24,1,0.058,0.058,0.0,[],0,5,3,616,0,174,174,none,False,0,traffic-light-mouselab,28,591032,3,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 3, 4, 4, 6], [8, 6, 5, 7, 6], [1, 6, 5, 1, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 11, 11]",11,4,25,2,0.047,0.047,0.0,[],0,5,3,834,0,142,142,none,True,2,traffic-light-mouselab,29,593052,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[5, 2, 6, 5, 2], [4, 6, 7, 5, 5], [3, 7, 1, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,26,0,0.041,0.041,0.0,[],0,5,3,960,0,124,124,none,True,1,traffic-light-mouselab,30,595131,4,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[3, 4, 8, 3, 6], [3, 4, 5, 7, 3], [3, 5, 4, 6, 2]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[20, 5, 5]",5,20,27,2,0.068,0.068,0.0,[],0,5,3,600,0,205,205,none,False,1,traffic-light-mouselab,31,596763,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[2, 9, 0, 4, 6], [7, 3, 4, 5, 5], [5, 6, 4, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[12, 12, 6]",6,8,28,3,0.052,0.052,0.0,[],0,5,3,501,0,156,156,none,False,2,traffic-light-mouselab,32,598263,8,1,0,0,2
traffic-light-mouselab,False,3,1,[],"[[5, 6, 2, 8, 6], [4, 6, 7, 4, 5], [6, 5, 6, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 21, 2]",2,22,29,1,0.059,0.059,0.0,[],0,5,3,467,0,178,178,none,True,2,traffic-light-mouselab,33,599821,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[7, 4, 6, 6, 4], [6, 5, 3, 5, 5], [5, 5, 6, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 9, 9]",12,4,30,4,0.043,0.043,0.0,[],0,5,3,712,0,129,129,none,False,0,traffic-light-mouselab,34,601621,4,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[6, 3, 6, 6, 5], [4, 5, 5, 5, 7], [1, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 4, 22]",22,24,31,3,0.051,0.051,0.0,[],0,5,3,851,0,154,154,none,True,2,traffic-light-mouselab,35,604235,5,0,0,0,2
traffic-light-mouselab,False,3,1,[],"[[4, 3, 3, 6, 6], [6, 7, 5, 3, 5], [3, 3, 7, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 10, 3]",10,14,32,1,0.043,0.043,0.0,[],0,5,3,681,0,130,130,none,True,1,traffic-light-mouselab,36,607571,7,1,0,0,2
traffic-light-mouselab,True,3,1,[],"[[5, 5, 3, 2, 6], [7, 6, 5, 4, 4], [5, 3, 3, 8, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[13, 14, 3]",3,14,1,1,0.053,0.053,0.0,[],0,5,3,3848,0,158,158,none,False,2,traffic-light-mouselab,4,212971,3,0,0,0,3
traffic-light-mouselab,True,3,1,[],"[[8, 4, 7, 6, 4], [6, 8, 4, 4, 7], [9, 8, 6, 5, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 22, 1]",22,24,2,2,0.048,0.048,0.0,[],0,5,3,2313,0,143,143,none,True,1,traffic-light-mouselab,5,218506,4,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[4, 7, 4, 3, 8], [7, 4, 6, 4, 5], [7, 4, 4, 9, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[11, 6, 13]",6,8,3,0,0.059,0.059,0.0,[],0,5,3,3351,0,177,177,none,False,1,traffic-light-mouselab,7,228494,7,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[2, 2, 7, 7, 6], [4, 3, 7, 4, 4], [10, 4, 5, 3, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 5, 11]",14,10,4,1,0.029,0.029,0.0,[],0,5,3,1090,0,87,87,none,False,0,traffic-light-mouselab,8,230934,2,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[6, 5, 3, 4, 8], [4, 5, 4, 5, 4], [6, 2, 7, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 8, 15]",15,10,5,2,0.053,0.053,0.0,[],0,5,3,1145,0,158,158,none,True,2,traffic-light-mouselab,9,233516,7,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[4, 4, 7, 5, 5], [9, 6, 6, 8, 5], [4, 7, 10, 6, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 9, 19]",9,18,6,3,0.065,0.065,0.0,[],0,5,3,910,0,196,196,none,True,1,traffic-light-mouselab,10,235846,8,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[8, 4, 3, 4, 7], [2, 7, 4, 3, 5], [3, 4, 4, 6, 0]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 7, 21]",2,22,7,4,0.016,0.016,0.0,[],0,5,3,1472,0,49,49,none,False,0,traffic-light-mouselab,11,239114,7,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 5, 6, 8, 4], [7, 3, 8, 6, 3], [5, 6, 8, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 16, 1]",13,18,8,3,0.068,0.068,0.0,[],0,5,3,979,0,205,205,none,True,0,traffic-light-mouselab,12,241358,8,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 6, 4, 4, 6], [9, 5, 3, 9, 5], [3, 6, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 24, 4]",4,28,9,3,0.084,0.084,0.0,[],0,5,3,1238,0,252,252,none,True,2,traffic-light-mouselab,13,244252,7,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[9, 4, 2, 7, 7], [3, 3, 5, 7, 1], [4, 5, 2, 4, 8]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",18,16,10,3,0.068,0.068,0.0,[],0,5,3,1214,0,204,204,none,False,0,traffic-light-mouselab,14,247152,7,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[7, 5, 7, 6, 7], [8, 4, 6, 5, 5], [8, 6, 6, 8, 10]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 6, 13]",11,8,11,3,0.067,0.067,0.0,[],0,5,3,7288,0,200,200,none,True,0,traffic-light-mouselab,15,256102,6,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[8, 2, 4, 6, 6], [7, 1, 7, 3, 3], [6, 3, 6, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[8, 13, 9]",9,6,12,2,0.059,0.059,0.0,[],0,5,3,1377,0,177,177,none,False,2,traffic-light-mouselab,16,258988,6,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[4, 6, 5, 9, 8], [6, 5, 6, 3, 1], [5, 4, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",18,16,13,1,0.045,0.045,0.0,[],0,5,3,1448,0,134,134,none,False,2,traffic-light-mouselab,17,261811,4,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[6, 4, 2, 3, 6], [6, 3, 4, 4, 8], [3, 4, 4, 1, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 6, 22]",22,24,14,3,0.017,0.017,0.0,[],0,5,3,705,0,52,52,none,False,2,traffic-light-mouselab,18,264140,1,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 5, 4], [4, 4, 7, 7, 6], [6, 9, 8, 7, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 17, 8]",17,14,15,2,0.071,0.071,0.0,[],0,5,3,918,0,213,213,none,False,1,traffic-light-mouselab,19,266418,7,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[6, 5, 6, 6, 5], [8, 7, 4, 6, 6], [7, 3, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 9, 8]",13,6,16,2,0.054,0.054,0.0,[],0,5,3,840,0,162,162,none,True,0,traffic-light-mouselab,20,268568,6,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 6, 6, 6, 4], [5, 4, 3, 7, 5], [2, 5, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 8, 6]",8,12,17,2,0.052,0.052,0.0,[],0,5,3,841,0,156,156,none,True,1,traffic-light-mouselab,21,270744,3,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 4, 5, 8, 4], [6, 8, 6, 10, 6], [8, 6, 3, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 8, 5]",5,14,18,2,0.049,0.049,0.0,[],0,5,3,870,0,148,148,none,True,2,traffic-light-mouselab,22,273200,3,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[7, 4, 4, 1, 3], [3, 6, 6, 2, 6], [5, 3, 2, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 19, 7]",4,18,19,1,0.05,0.05,0.0,[],0,5,3,972,0,151,151,none,True,0,traffic-light-mouselab,23,275538,4,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 2, 4, 3, 5], [2, 1, 8, 3, 4], [6, 7, 4, 8, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 18, 5]",7,16,20,0,0.034,0.034,0.0,[],0,5,3,1003,0,101,101,none,True,0,traffic-light-mouselab,24,278056,5,1,0,0,3
traffic-light-mouselab,False,3,1,[],"[[9, 3, 4, 6, 5], [5, 5, 2, 4, 5], [4, 6, 7, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[17, 7, 6]",6,14,21,0,0.071,0.071,0.0,[],0,5,3,995,0,212,212,none,False,2,traffic-light-mouselab,25,280660,4,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[9, 5, 5, 3, 6], [4, 7, 4, 5, 1], [4, 1, 9, 6, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[21, 6, 3]",6,22,22,0,0.075,0.075,0.0,[],0,5,3,924,0,225,225,none,False,1,traffic-light-mouselab,26,283528,4,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[3, 4, 5, 4, 5], [4, 4, 8, 3, 3], [6, 1, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 5, 6]",6,18,23,3,0.04,0.04,0.0,[],0,5,3,1174,0,121,121,none,True,2,traffic-light-mouselab,27,286046,5,0,0,0,3
traffic-light-mouselab,False,3,1,[],"[[5, 8, 6, 6, 6], [4, 5, 8, 5, 6], [6, 6, 7, 8, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 10, 12]",12,4,24,4,0.064,0.064,0.0,[],0,5,3,869,0,192,192,none,True,2,traffic-light-mouselab,28,288440,7,0,0,0,3
