type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,participant_id
traffic-light-mouselab,False,3,1,"[1, 3]","[[5, 5, 4, 8, 7], [5, 3, 6, 4, 6], [1, 7, 6, 2, 6]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,25,3,0.057,0.05633333333333333,0.0006666666666666666,"[1, 3]",2,5,3,4272,2,172,170,hi,0,traffic-light-mouselab,29,457234,8,1,2,18,1
traffic-light-mouselab,False,3,1,"[5, 8]","[[9, 2, 8, 5, 5], [6, 6, 6, 4, 6], [6, 3, 6, 6, 3]]","[[3, 3, 3, 3, 3], [0, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,26,0,0.062,0.06133333333333333,0.0006666666666666666,"[5, 8]",2,5,3,3529,2,186,184,medium,1,traffic-light-mouselab,30,462765,6,1,2,10,1
traffic-light-mouselab,False,3,1,"[1, 3]","[[4, 5, 2, 8, 4], [5, 4, 6, 5, 5], [2, 6, 4, 6, 5]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,27,3,0.071,0.07033333333333333,0.0006666666666666666,"[1, 3]",2,5,3,3408,2,214,212,hi,0,traffic-light-mouselab,31,468109,8,1,2,18,1
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[3, 2, 5, 3, 8], [5, 8, 5, 3, 6], [6, 7, 3, 3, 5]]","[[1, 1, 1, 1, 1], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,28,2,0.043,0.041999999999999996,0.001,[5],1,5,3,5305,3,130,127,low,0,traffic-light-mouselab,32,475601,5,0,0,2,1
traffic-light-mouselab,False,3,1,"[1, 3]","[[4, 2, 5, 6, 5], [3, 7, 3, 6, 6], [5, 5, 5, 6, 5]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,29,3,0.06,0.05933333333333333,0.0006666666666666666,"[1, 3]",2,5,3,3117,2,180,178,medium,0,traffic-light-mouselab,33,480819,6,1,2,10,1
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[7, 2, 7, 7, 5], [6, 4, 5, 4, 7], [5, 3, 6, 4, 6]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,30,0,0.065,0.064,0.001,[0],1,5,3,3273,3,196,193,low,2,traffic-light-mouselab,34,485719,5,0,0,2,1
traffic-light-mouselab,False,3,1,"[6, 5, 8, 7, 9]","[[4, 5, 6, 3, 5], [6, 6, 3, 4, 4], [2, 7, 4, 8, 0]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,31,1,0.057,0.05533333333333334,0.0016666666666666668,"[6, 5, 8, 7, 9]",5,5,3,5881,5,172,167,hi,1,traffic-light-mouselab,35,493757,6,1,5,18,1
traffic-light-mouselab,False,3,1,"[10, 12, 11]","[[5, 7, 5, 3, 6], [2, 9, 3, 7, 5], [5, 6, 1, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 1, 1]]","[2, 18, 10]",16,32,1,0.079,0.078,0.001,"[10, 12, 11]",3,5,3,4912,3,236,233,medium,2,traffic-light-mouselab,36,500835,6,0,3,10,1
traffic-light-mouselab,False,3,1,"[1, 6, 6, 6]","[[2, 6, 5, 5, 3], [8, 4, 6, 6, 3], [5, 6, 6, 3, 5]]","[[1, 0, 1, 1, 1], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,33,2,0.057,0.05566666666666667,0.0013333333333333333,"[1, 6]",2,5,3,5358,4,170,166,medium,0,traffic-light-mouselab,37,508162,5,0,1,10,1
traffic-light-mouselab,True,3,1,[],"[[4, 5, 6, 7, 9], [3, 8, 5, 7, 8], [2, 5, 4, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,1,0,0.027,0.027,0.0,[],0,5,3,9234,0,82,82,low,0,traffic-light-mouselab,4,299496,4,0,0,2,2
traffic-light-mouselab,True,3,1,"[5, 6, 7, 8, 9, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 14, 14, 14, 12, 12, 12, 10, 10, 10]","[[5, 4, 6, 3, 8], [6, 3, 5, 5, 5], [3, 5, 4, 5, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 3, 0, 3, 0]]","[2, 10, 18]",16,2,4,0.052,0.042333333333333334,0.009666666666666667,"[5, 6, 7, 8, 9, 0, 1, 2, 3, 4, 14, 12, 10]",13,5,3,61349,29,156,127,medium,1,traffic-light-mouselab,5,369572,5,0,5,10,2
traffic-light-mouselab,True,3,1,"[5, 5, 5, 6, 7, 8, 9, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 11, 11, 11]","[[4, 8, 6, 1, 6], [2, 6, 5, 9, 6], [8, 5, 3, 2, 7]]","[[3, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 0, 3, 3, 3]]","[10, 18, 2]",16,3,1,0.066,0.059333333333333335,0.006666666666666667,"[5, 6, 7, 8, 9, 3, 1, 2, 4, 11]",10,5,3,46578,20,198,178,hi,1,traffic-light-mouselab,6,420437,6,0,7,18,2
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 13, 13, 13, 11, 11, 11, 10, 10, 10, 14, 14, 14]","[[6, 7, 4, 8, 5], [5, 6, 2, 3, 5], [3, 6, 6, 4, 10]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 3, 0, 0]]","[18, 2, 10]",16,4,4,0.067,0.06133333333333334,0.005666666666666667,"[0, 1, 2, 3, 4, 13, 11, 10, 14]",9,5,3,75700,17,200,183,hi,0,traffic-light-mouselab,8,507030,5,0,5,18,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 0, 0, 0, 1, 1, 1, 4, 4, 4, 3, 3, 3]","[[7, 5, 4, 3, 6], [6, 6, 4, 5, 6], [7, 2, 5, 3, 3]]","[[0, 0, 3, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,5,0,0.064,0.058333333333333334,0.005666666666666667,"[5, 6, 7, 8, 9, 0, 1, 4, 3]",9,5,3,29820,17,192,175,hi,1,traffic-light-mouselab,9,543114,6,1,5,18,2
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 5, 5, 5, 9, 9, 9, 8, 8, 8, 7, 7, 7, 6, 6, 6]","[[7, 5, 5, 6, 7], [6, 5, 9, 5, 7], [4, 1, 7, 6, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,6,2,0.075,0.06833333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 5, 9, 8, 7, 6]",10,5,3,54547,20,226,206,medium,0,traffic-light-mouselab,10,604033,5,0,5,10,2
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 9, 9, 9, 8, 8, 8, 7, 7, 7, 6, 6, 6, 5, 5, 5]","[[6, 3, 6, 4, 9], [7, 5, 3, 4, 4], [5, 7, 6, 4, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,7,4,0.071,0.06099999999999999,0.01,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5]",10,5,3,29550,30,212,182,low,2,traffic-light-mouselab,11,636745,5,0,0,2,2
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[7, 5, 6, 6, 6], [6, 5, 7, 7, 8], [3, 8, 5, 7, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,8,3,0.064,0.05733333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",10,5,3,83480,20,192,172,hi,0,traffic-light-mouselab,12,723908,6,0,5,18,2
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 8, 8, 8, 6, 6, 6]","[[2, 4, 5, 5, 2], [6, 7, 1, 4, 4], [5, 6, 5, 6, 1]]","[[0, 0, 0, 0, 0], [3, 0, 0, 0, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,9,1,0.051,0.043,0.008,"[0, 1, 2, 3, 4, 7, 8, 6]",8,5,3,56044,24,154,130,low,2,traffic-light-mouselab,13,782804,6,1,0,2,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 2, 2, 2, 1, 1, 1, 3, 3, 3, 4, 4, 4]","[[6, 5, 2, 3, 2], [3, 6, 7, 5, 5], [6, 8, 6, 5, 6]]","[[3, 0, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,10,1,0.058,0.049,0.009,"[5, 6, 7, 8, 9, 2, 1, 3, 4]",9,5,3,27346,27,174,147,low,2,traffic-light-mouselab,14,813352,8,1,0,2,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[4, 3, 5, 4, 3], [7, 7, 4, 5, 6], [3, 2, 6, 6, 6]]","[[1, 1, 1, 1, 1], [3, 3, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,11,4,0.058,0.05,0.008,"[10, 11, 12, 13, 14, 7, 8, 9]",8,5,3,25589,24,174,150,low,0,traffic-light-mouselab,15,847363,3,0,0,2,2
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 7, 7, 7, 8, 8, 8, 6, 6, 6]","[[8, 5, 6, 5, 4], [2, 7, 2, 6, 6], [3, 5, 2, 6, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,12,0,0.057,0.048,0.009,"[0, 1, 2, 3, 4, 5, 7, 8, 6]",9,5,3,44516,27,170,143,low,2,traffic-light-mouselab,16,897316,3,0,0,2,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 14, 14, 14, 13, 13, 13, 12, 12, 12, 10, 10, 10]","[[5, 6, 6, 6, 4], [6, 3, 6, 6, 10], [7, 4, 6, 4, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 3, 0, 0, 0]]","[2, 18, 10]",16,13,4,0.079,0.07,0.009,"[5, 6, 7, 8, 9, 14, 13, 12, 10]",9,5,3,34783,27,238,211,low,0,traffic-light-mouselab,17,934724,4,0,0,2,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 3, 3, 3, 0, 0, 0, 1, 1, 1, 2, 2, 2]","[[3, 8, 7, 5, 2], [6, 4, 5, 6, 4], [7, 5, 5, 8, 3]]","[[0, 0, 0, 0, 3], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,14,3,0.069,0.060000000000000005,0.009,"[10, 11, 12, 13, 14, 3, 0, 1, 2]",9,5,3,68665,27,206,179,low,1,traffic-light-mouselab,18,1006039,6,1,0,2,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 7, 9, 8, 6, 5]","[[4, 5, 5, 5, 7], [5, 3, 7, 4, 6], [5, 4, 7, 6, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,15,2,0.069,0.06233333333333334,0.006666666666666667,"[10, 11, 12, 13, 14, 7, 9, 8, 6, 5]",10,5,3,28415,20,206,186,medium,1,traffic-light-mouselab,19,1037559,7,1,5,10,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 9, 8, 7, 6, 5]","[[7, 4, 3, 6, 4], [6, 5, 4, 7, 3], [6, 3, 3, 3, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,16,0,0.061,0.05433333333333333,0.006666666666666667,"[10, 11, 12, 13, 14, 9, 8, 7, 6, 5]",10,5,3,42568,20,182,162,medium,1,traffic-light-mouselab,20,1083325,6,0,5,10,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 13, 13, 13, 12, 12, 12]","[[3, 7, 7, 5, 2], [4, 3, 7, 8, 5], [9, 5, 6, 5, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 0, 0, 3]]","[2, 18, 10]",16,17,3,0.068,0.06433333333333334,0.0036666666666666666,"[5, 6, 7, 8, 9, 13, 12]",7,5,3,43999,11,204,193,hi,1,traffic-light-mouselab,21,1130563,8,1,5,18,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 14, 13, 12, 11, 10]","[[7, 8, 7, 5, 4], [3, 3, 6, 4, 5], [3, 5, 0, 4, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,18,4,0.049,0.042333333333333334,0.006666666666666667,"[5, 6, 7, 8, 9, 14, 13, 12, 11, 10]",10,5,3,26869,20,148,128,medium,2,traffic-light-mouselab,22,1159553,5,1,5,10,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 1, 1, 1, 4, 4, 4, 3, 3, 3]","[[4, 2, 5, 7, 4], [5, 5, 5, 9, 4], [1, 7, 3, 4, 6]]","[[3, 0, 3, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,19,4,0.052,0.04733333333333333,0.004666666666666667,"[10, 11, 12, 13, 14, 1, 4, 3]",8,5,3,52315,14,156,142,hi,2,traffic-light-mouselab,23,1214150,6,0,5,18,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 4, 4, 4, 0, 0, 0, 3, 3, 3, 2, 2, 2, 1, 1, 1]","[[4, 5, 7, 6, 2], [6, 4, 4, 5, 8], [0, 3, 8, 6, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,20,4,0.057,0.050333333333333334,0.006666666666666667,"[5, 6, 7, 8, 9, 4, 0, 3, 2, 1]",10,5,3,54376,20,172,152,hi,1,traffic-light-mouselab,24,1270894,8,1,5,18,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 2, 2, 2, 4, 4, 4, 1, 1, 1, 0, 0, 0]","[[7, 6, 6, 7, 3], [3, 9, 4, 6, 3], [5, 5, 6, 3, 6]]","[[0, 0, 0, 3, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,21,2,0.059,0.05333333333333333,0.005666666666666667,"[10, 11, 12, 13, 14, 2, 4, 1, 0]",9,5,3,49720,17,176,159,hi,2,traffic-light-mouselab,25,1322576,6,1,5,18,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 4, 3, 2, 1, 0]","[[4, 7, 4, 6, 5], [7, 5, 6, 5, 6], [8, 4, 4, 7, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,22,0,0.061,0.05433333333333333,0.006666666666666667,"[5, 6, 7, 8, 9, 4, 3, 2, 1, 0]",10,5,3,43833,20,182,162,medium,0,traffic-light-mouselab,26,1368504,4,0,5,10,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 3, 3, 3, 4, 4, 4, 2, 2, 2, 0, 0, 0, 10, 10, 10, 14, 14, 14]","[[5, 5, 5, 4, 5], [6, 3, 5, 7, 6], [2, 5, 5, 5, 7]]","[[0, 3, 0, 0, 0], [0, 0, 0, 0, 0], [0, 3, 3, 3, 0]]","[10, 18, 2]",16,23,4,0.057,0.04933333333333333,0.007666666666666666,"[5, 6, 7, 8, 9, 3, 4, 2, 0, 10, 14]",11,5,3,35301,23,172,149,hi,1,traffic-light-mouselab,27,1406928,6,0,5,18,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 8, 8, 8, 7, 7, 7, 6, 6, 6, 5, 5, 5, 9, 9, 9, 2, 4, 0]","[[5, 4, 5, 6, 5], [7, 3, 6, 4, 7], [5, 5, 6, 6, 5]]","[[0, 1, 0, 1, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,24,2,0.059,0.048,0.011,"[10, 11, 12, 13, 14, 8, 7, 6, 5, 9, 2, 4, 0]",13,5,3,59971,33,178,145,low,0,traffic-light-mouselab,28,1469362,5,0,3,2,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 14, 13, 12, 11, 10]","[[4, 4, 1, 6, 5], [4, 3, 5, 4, 6], [4, 6, 3, 4, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,25,4,0.049,0.042333333333333334,0.006666666666666667,"[5, 6, 7, 8, 9, 14, 13, 12, 11, 10]",10,5,3,54237,20,148,128,medium,2,traffic-light-mouselab,29,1525674,3,0,5,10,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 11, 12, 13, 14, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[5, 7, 6, 5, 3], [5, 5, 5, 4, 5], [4, 6, 6, 7, 2]]","[[3, 0, 0, 0, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,26,1,0.055,0.04533333333333334,0.009666666666666667,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 2, 3]",13,5,3,87851,29,164,135,medium,2,traffic-light-mouselab,30,1616494,6,0,5,10,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 9, 9, 6, 6, 6]","[[6, 2, 4, 7, 5], [7, 5, 3, 5, 4], [5, 6, 5, 3, 9]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,27,4,0.071,0.06733333333333333,0.0036666666666666666,"[10, 11, 12, 13, 14, 9, 6]",7,5,3,19284,11,212,201,hi,2,traffic-light-mouselab,31,1639055,9,1,5,18,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13, 14, 14, 14, 12, 12, 12, 11, 11, 11]","[[4, 4, 1, 3, 6], [4, 5, 5, 7, 4], [5, 0, 5, 4, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [3, 0, 0, 0, 0]]","[2, 18, 10]",16,28,3,0.057,0.048,0.009,"[5, 6, 7, 8, 9, 13, 14, 12, 11]",9,5,3,21061,27,172,145,low,0,traffic-light-mouselab,32,1666531,3,0,0,2,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 14, 14, 14, 13, 13, 13, 12, 12, 12, 11, 11, 11, 3, 4, 1]","[[1, 3, 7, 3, 4], [5, 4, 4, 4, 5], [2, 7, 4, 7, 6]]","[[1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,29,4,0.053,0.041999999999999996,0.011,"[5, 6, 7, 8, 9, 10, 14, 13, 12, 11, 3, 4, 1]",13,5,3,54783,33,158,125,low,0,traffic-light-mouselab,33,1723693,4,0,3,2,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 6, 5, 9]","[[3, 5, 6, 4, 5], [4, 3, 8, 6, 7], [4, 7, 3, 2, 4]]","[[3, 3, 3, 3, 3], [0, 0, 1, 1, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,30,1,0.055,0.049,0.006,"[10, 11, 12, 13, 14, 6, 5, 9]",8,5,3,32930,18,166,148,medium,1,traffic-light-mouselab,34,1759655,3,0,3,10,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 2, 2, 2, 0, 0, 0]","[[6, 1, 4, 6, 4], [9, 1, 6, 7, 6], [7, 3, 7, 3, 5]]","[[0, 3, 0, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,31,0,0.068,0.06433333333333334,0.0036666666666666666,"[10, 11, 12, 13, 14, 2, 0]",7,5,3,15870,11,204,193,hi,2,traffic-light-mouselab,35,1778389,7,1,5,18,2
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 8, 6, 7]","[[7, 6, 5, 6, 2], [4, 2, 5, 7, 6], [3, 7, 6, 9, 6]]","[[3, 3, 3, 3, 3], [1, 0, 0, 0, 1], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,32,3,0.081,0.075,0.006,"[10, 11, 12, 13, 14, 8, 6, 7]",8,5,3,19421,18,244,226,medium,1,traffic-light-mouselab,36,1800753,7,1,3,10,2
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 0, 2]","[[6, 4, 7, 6, 2], [5, 7, 5, 2, 3], [9, 6, 3, 6, 3]]","[[0, 0, 0, 1, 1], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,33,2,0.055,0.049,0.006,"[5, 6, 7, 8, 9, 1, 0, 2]",8,5,3,26242,18,166,148,medium,0,traffic-light-mouselab,37,1829683,7,1,3,10,2
traffic-light-mouselab,True,3,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 13, 12, 11, 10, 0]","[[5, 8, 6, 4, 6], [3, 8, 4, 6, 5], [4, 4, 6, 6, 4]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[18, 10, 2]",16,1,0,0.043,0.038,0.005,"[0, 1, 2, 3, 4]",5,5,3,32672,15,128,113,hi,0,traffic-light-mouselab,4,167413,5,0,6,18,3
traffic-light-mouselab,True,3,1,"[10, 11]","[[4, 7, 5, 9, 4], [3, 6, 7, 8, 4], [5, 4, 3, 4, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [2, 2, 3, 3, 3]]","[10, 2, 18]",16,2,2,0.039,0.03833333333333333,0.0006666666666666666,[],0,5,3,13046,2,118,116,low,1,traffic-light-mouselab,5,181977,7,0,0,2,3
traffic-light-mouselab,True,3,1,[],"[[5, 5, 5, 5, 6], [6, 3, 8, 5, 4], [6, 6, 6, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,3,3,0.057,0.057,0.0,[],0,5,3,1045,0,170,170,medium,2,traffic-light-mouselab,6,183943,7,1,0,10,3
traffic-light-mouselab,False,3,1,[],"[[7, 5, 8, 6, 5], [5, 4, 2, 7, 4], [8, 6, 2, 7, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,4,4,0.035,0.035,0.0,[],0,5,3,761,0,104,104,low,0,traffic-light-mouselab,8,187129,5,0,0,2,3
traffic-light-mouselab,False,3,1,[],"[[4, 7, 5, 2, 4], [7, 7, 8, 3, 5], [5, 5, 4, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,5,3,0.036,0.036,0.0,[],0,5,3,539,0,108,108,medium,2,traffic-light-mouselab,9,189043,5,1,0,10,3
traffic-light-mouselab,False,3,1,[],"[[3, 7, 4, 4, 6], [4, 3, 4, 3, 2], [3, 4, 1, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,6,1,0.055,0.055,0.0,[],0,5,3,603,0,164,164,medium,1,traffic-light-mouselab,10,190433,3,0,0,10,3
traffic-light-mouselab,False,3,1,[],"[[4, 8, 5, 4, 4], [5, 2, 4, 5, 4], [6, 3, 6, 8, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,7,2,0.053,0.053,0.0,[],0,5,3,491,0,158,158,hi,2,traffic-light-mouselab,11,191565,6,0,0,18,3
traffic-light-mouselab,False,3,1,[],"[[5, 7, 3, 7, 3], [6, 2, 3, 9, 6], [2, 2, 3, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,8,0,0.046,0.046,0.0,[],0,5,3,551,0,138,138,hi,1,traffic-light-mouselab,12,192927,6,0,0,18,3
traffic-light-mouselab,False,3,1,[],"[[5, 4, 3, 6, 7], [4, 5, 6, 4, 3], [4, 5, 10, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,9,1,0.044,0.044,0.0,[],0,5,3,477,0,132,132,medium,2,traffic-light-mouselab,13,194095,5,0,0,10,3
traffic-light-mouselab,False,3,1,[],"[[4, 7, 4, 1, 3], [2, 3, 6, 7, 7], [5, 7, 4, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,10,3,0.038,0.038,0.0,[],0,5,3,917,0,114,114,low,1,traffic-light-mouselab,14,195883,7,1,0,2,3
traffic-light-mouselab,False,3,1,[],"[[2, 5, 5, 6, 7], [3, 5, 4, 7, 7], [4, 7, 7, 5, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,11,2,0.061,0.061,0.0,[],0,5,3,725,0,184,184,medium,0,traffic-light-mouselab,15,197431,5,0,0,10,3
