type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,"[9, 19]","[[6, 4, 5, 6, 4, 6], [7, 7, 4, 2, 5, 5], [5, 7, 5, 7, 9, 7], [5, 6, 7, 5, 1, 6], [2, 5, 6, 7, 7, 8]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[13, 2, 8, 2, 5]",18,6,2,0.052,0.05133333333333333,0.0006666666666666666,"[9, 19]",supersize,pre-supersize,3,False,5,6,5,1,15518,True,implicit-mouselab,10,280614,supersize,7
mouselab,False,[19],"[[5, 5, 6, 7, 0, 3], [6, 7, 5, 5, 6, 5], [4, 3, 4, 6, 5, 5], [4, 5, 4, 4, 3, 5], [4, 8, 7, 6, 8, 8]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 3, 5, 14, 3]",16,7,2,0.047,0.04666666666666667,0.0003333333333333333,[19],supersize,pre-supersize,2,True,5,6,5,1,11624,True,implicit-mouselab,11,294658,supersize,7
mouselab,False,"[9, 9]","[[5, 2, 6, 4, 6, 4], [4, 2, 4, 5, 6, 7], [4, 6, 4, 8, 6, 5], [1, 1, 2, 5, 3, 7], [5, 5, 4, 9, 6, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 2, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[4, 5, 3, 1, 17]",22,8,4,0.059,0.05833333333333333,0.0006666666666666666,[],supersize,post-supersize,5,False,5,6,5,4,6858,True,implicit-mouselab,12,307034,supersize,7
mouselab,False,[],"[[6, 4, 7, 6, 4], [2, 1, 4, 5, 4], [7, 5, 6, 4, 5], [1, 5, 7, 7, 3], [6, 6, 4, 5, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[6, 6, 1, 6, 11]",10,9,0,0.042,0.042,0.0,[],supersize,control,-1,False,5,5,5,4,3829,True,implicit-mouselab,13,312991,supersize,7
mouselab,False,"[17, 27, 26]","[[3, 5, 1, 7, 5, 1], [3, 6, 6, 3, 5, 5], [7, 5, 6, 4, 5, 3], [5, 8, 5, 2, 6, 1], [5, 4, 4, 5, 5, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1]]","[7, 3, 2, 2, 16]",22,10,1,0.048,0.047,0.001,"[17, 27, 26]",supersize,post-supersize,5,False,5,6,5,1,11620,True,implicit-mouselab,14,326551,supersize,7
mouselab,False,[],"[[4, 6, 6, 6, 6], [6, 7, 3, 6, 4], [4, 3, 4, 7, 5], [7, 5, 7, 2, 4], [8, 4, 3, 4, 3]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[12, 1, 2, 13, 2]",26,11,1,0.053,0.053,0.0,[],supersize,control,-1,False,5,5,5,1,1499,True,implicit-mouselab,15,329335,supersize,7
mouselab,False,[],"[[6, 8, 3, 7, 5, 5], [2, 5, 4, 8, 6, 8], [7, 9, 4, 4, 7, 7], [8, 6, 7, 6, 5, 2], [4, 4, 3, 1, 2, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[7, 3, 4, 4, 12]",14,12,4,0.042,0.042,0.0,[],supersize,pre-supersize,2,False,5,6,5,4,1407,True,implicit-mouselab,16,332155,supersize,7
mouselab,False,[],"[[8, 8, 5, 6, 5, 4], [6, 7, 8, 4, 5, 3], [9, 1, 5, 7, 2, 8], [8, 2, 5, 5, 8, 3], [6, 5, 4, 5, 4, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 5, 2, 7, 13]",16,13,5,0.052,0.052,0.0,[],supersize,pre-supersize,4,False,5,6,5,4,1844,True,implicit-mouselab,17,335521,supersize,7
mouselab,False,[],"[[6, 3, 1, 6, 6], [6, 7, 5, 4, 2], [5, 5, 6, 4, 5], [5, 4, 6, 2, 5], [6, 7, 4, 8, 3]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[3, 4, 12, 10, 1]",20,14,1,0.048,0.048,0.0,[],supersize,control,-1,False,5,5,5,1,1652,True,implicit-mouselab,18,338514,supersize,7
mouselab,False,[],"[[6, 6, 4, 7, 5], [5, 3, 5, 6, 7], [6, 4, 5, 7, 4], [6, 4, 5, 4, 6], [7, 2, 8, 8, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[13, 1, 5, 3, 8]",18,15,0,0.062,0.062,0.0,[],supersize,control,-1,False,5,5,5,4,1511,True,implicit-mouselab,19,342241,supersize,7
mouselab,False,[],"[[4, 4, 4, 5, 9], [6, 5, 3, 7, 4], [2, 6, 8, 6, 5], [6, 7, 4, 4, 3], [7, 6, 4, 0, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 1, 5, 13, 8]",18,16,2,0.046,0.046,0.0,[],supersize,control,-1,False,5,5,5,4,1359,True,implicit-mouselab,20,346465,supersize,7
mouselab,False,"[14, 7, 12, 0, 24, 25, 26]","[[4, 6, 4, 4, 4], [2, 7, 4, 5, 4], [6, 5, 6, 4, 7], [4, 2, 6, 5, 5], [5, 5, 4, 7, 6]]","[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [1, 1, 1, 1, 1], [0, 0, 0, 1, 1]]","[9, 2, 14, 4, 1]",22,17,3,0.043,0.04066666666666666,0.0023333333333333335,"[14, 7, 12, 0, 24, 25, 26]",supersize,control,-1,False,5,5,5,1,10795,True,implicit-mouselab,21,361409,supersize,7
mouselab,False,[29],"[[7, 6, 6, 6, 7, 6], [2, 5, 3, 4, 2, 5], [5, 3, 5, 6, 5, 4], [6, 6, 7, 2, 4, 7], [7, 4, 7, 2, 7, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 0]]","[2, 4, 14, 9, 1]",22,18,5,0.052,0.051666666666666666,0.0003333333333333333,[29],supersize,post-supersize,5,True,5,6,5,1,10091,True,implicit-mouselab,22,373282,supersize,7
mouselab,False,[],"[[7, 7, 6, 7, 7, 7], [2, 4, 5, 7, 4, 7], [5, 3, 6, 3, 5, 4], [6, 5, 7, 4, 4, 6], [7, 1, 7, 5, 6, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[4, 10, 3, 12, 1]",20,19,1,0.046,0.046,0.0,[],supersize,pre-supersize,3,False,5,6,5,1,2265,True,implicit-mouselab,23,377375,supersize,7
mouselab,False,[],"[[4, 1, 5, 1, 7], [4, 5, 5, 4, 6], [5, 4, 4, 2, 7], [5, 5, 5, 4, 8], [5, 2, 7, 5, 7]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[7, 2, 8, 4, 9]",12,20,2,0.053,0.053,0.0,[],supersize,control,-1,False,5,5,5,4,913,True,implicit-mouselab,24,379366,supersize,7
mouselab,False,[],"[[4, 3, 6, 2, 3, 3], [8, 4, 6, 4, 6, 4], [4, 5, 7, 4, 8, 4], [4, 3, 3, 7, 8, 6], [5, 6, 7, 6, 5, 8]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[6, 10, 9, 2, 3]",14,21,4,0.06,0.06,0.0,[],supersize,post-supersize,5,False,5,6,5,4,3210,True,implicit-mouselab,25,384075,supersize,7
mouselab,False,[],"[[8, 6, 4, 6, 4, 7], [6, 6, 6, 5, 4, 7], [4, 4, 6, 5, 4, 4], [3, 3, 5, 7, 6, 3], [4, 5, 5, 5, 7, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[12, 3, 9, 4, 2]",18,22,2,0.05,0.05,0.0,[],supersize,pre-supersize,1,False,5,6,5,4,1499,True,implicit-mouselab,26,386570,supersize,7
mouselab,False,[],"[[3, 8, 6, 4, 8, 2], [6, 3, 5, 7, 5, 4], [4, 1, 3, 8, 5, 5], [6, 3, 3, 4, 3, 5], [8, 4, 7, 7, 5, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 7, 12, 5, 5]",14,23,4,0.048,0.048,0.0,[],supersize,post-supersize,5,False,5,6,5,4,3862,True,implicit-mouselab,27,391589,supersize,7
mouselab,False,[],"[[5, 3, 3, 7, 8], [7, 6, 5, 6, 3], [5, 4, 3, 4, 5], [5, 4, 6, 6, 6], [3, 6, 4, 4, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 6, 8, 11, 4]",14,24,1,0.046,0.046,0.0,[],supersize,control,-1,False,5,5,5,1,966,True,implicit-mouselab,28,394900,supersize,7
mouselab,False,[12],"[[6, 5, 7, 5, 7, 6], [6, 2, 4, 3, 6, 8], [4, 10, 5, 4, 5, 8], [4, 6, 4, 2, 4, 7], [4, 4, 8, 3, 5, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 1, 5, 11, 8]",14,25,1,0.058,0.05766666666666667,0.0003333333333333333,[12],supersize,post-supersize,5,False,5,6,5,1,7026,True,implicit-mouselab,29,404229,supersize,7
mouselab,False,[],"[[6, 5, 5, 5, 7, 7], [7, 6, 5, 6, 3, 5], [10, 2, 4, 3, 6, 4], [6, 6, 6, 3, 5, 2], [5, 6, 6, 5, 5, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[11, 5, 3, 5, 6]",10,26,2,0.053,0.053,0.0,[],supersize,pre-supersize,4,False,5,6,5,4,1189,True,implicit-mouselab,30,406816,supersize,7
mouselab,False,[],"[[4, 5, 6, 5, 4, 6], [6, 5, 4, 6, 4, 4], [6, 1, 5, 5, 4, 6], [6, 7, 6, 3, 6, 2], [4, 6, 4, 5, 6, 2]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[2, 8, 4, 15, 1]",22,27,3,0.043,0.043,0.0,[],supersize,pre-supersize,0,False,5,6,5,1,1001,True,implicit-mouselab,31,409828,supersize,7
mouselab,False,[],"[[8, 4, 8, 7, 3, 7], [5, 6, 3, 6, 5, 4], [5, 5, 3, 6, 5, 4], [6, 5, 5, 2, 3, 4], [6, 9, 5, 8, 3, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 7, 16, 4, 1]",22,28,2,0.037,0.037,0.0,[],supersize,pre-supersize,3,False,5,6,5,4,1387,True,implicit-mouselab,32,412420,supersize,7
mouselab,False,[],"[[1, 3, 4, 7, 1], [4, 6, 3, 8, 3], [8, 6, 4, 6, 5], [5, 7, 2, 6, 4], [6, 3, 4, 7, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[4, 2, 1, 3, 20]",28,29,3,0.069,0.069,0.0,[],supersize,control,-1,False,5,5,5,4,1422,True,implicit-mouselab,33,414839,supersize,7
mouselab,False,[],"[[4, 5, 8, 7, 8, 3], [9, 6, 7, 4, 7, 4], [6, 7, 5, 6, 3, 4], [3, 8, 5, 3, 7, 3], [4, 3, 7, 5, 5, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[2, 10, 7, 5, 6]",10,30,2,0.063,0.063,0.0,[],supersize,pre-supersize,4,False,5,6,5,1,2309,True,implicit-mouselab,34,418518,supersize,7
mouselab,False,[],"[[7, 10, 2, 4, 2, 7], [4, 3, 5, 4, 10, 8], [6, 2, 2, 4, 2, 2], [5, 5, 2, 4, 2, 5], [6, 4, 6, 4, 3, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 7, 7, 7, 8]",10,31,4,0.041,0.041,0.0,[],supersize,post-supersize,5,False,5,6,5,1,3247,True,implicit-mouselab,35,423272,supersize,7
mouselab,False,[],"[[1, 6, 2, 2, 6, 5], [4, 2, 3, 5, 6, 6], [6, 6, 7, 7, 3, 1], [4, 5, 5, 5, 8, 4], [5, 2, 7, 6, 7, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 8, 11, 3, 7]",16,32,2,0.056,0.056,0.0,[],supersize,post-supersize,5,False,5,6,5,1,2270,True,implicit-mouselab,36,426758,supersize,7
mouselab,True,"[7, 20, 9, 22, 1, 16, 4]","[[6, 4, 5, 4, 8], [6, 9, 4, 4, 3], [5, 6, 6, 5, 3], [7, 3, 6, 3, 9], [2, 3, 8, 5, 3]]","[[1, 0, 1, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1, 1, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 1]]","[9, 2, 3, 12, 4]",18,1,4,0.069,0.06666666666666667,0.0023333333333333335,"[7, 20, 9, 22, 1, 16, 4]",supersize,control,-1,False,5,5,5,1,9764,True,implicit-mouselab,4,97968,supersize,8
mouselab,True,"[7, 7, 7, 7, 21, 21, 21, 21]","[[5, 4, 3, 8, 3], [9, 2, 6, 1, 5], [4, 3, 6, 6, 4], [5, 3, 8, 6, 3], [4, 4, 6, 5, 6]]","[[4, 4, 4, 4, 4], [4, 0, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 0, 4], [4, 4, 4, 4, 4]]","[7, 5, 3, 10, 5]",10,2,3,0.055,0.052333333333333336,0.0026666666666666666,"[7, 21]",supersize,control,-1,False,5,5,5,4,5273,True,implicit-mouselab,5,105526,supersize,8
mouselab,False,"[6, 13, 8, 21, 10, 23]","[[6, 5, 6, 5, 4, 4], [4, 6, 2, 5, 5, 7], [8, 6, 3, 3, 3, 6], [6, 7, 9, 3, 3, 5], [5, 6, 5, 5, 6, 5]]","[[1, 1, 1, 1, 1, 1], [0, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 0], [1, 1, 1, 1, 1, 1]]","[15, 1, 6, 4, 4]",18,3,5,0.048,0.046,0.002,"[6, 13, 8, 21, 10, 23]",supersize,post-supersize,5,True,5,6,5,1,12255,True,implicit-mouselab,7,123568,supersize,8
mouselab,False,[],"[[7, 6, 6, 6, 6, 4], [4, 3, 5, 3, 6, 9], [2, 6, 5, 6, 6, 5], [4, 6, 2, 6, 6, 3], [3, 6, 8, 8, 4, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[4, 4, 9, 10, 3]",14,4,4,0.058,0.058,0.0,[],supersize,pre-supersize,4,True,5,6,5,4,4886,True,implicit-mouselab,8,136056,supersize,8
mouselab,False,"[19, 19, 19, 19]","[[6, 4, 6, 1, 3, 5], [5, 7, 5, 4, 7, 5], [7, 4, 4, 4, 3, 4], [8, 8, 8, 6, 6, 6], [4, 3, 4, 7, 5, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 15, 6, 2, 2]",18,5,1,0.057,0.05566666666666667,0.0013333333333333333,[19],supersize,pre-supersize,5,False,5,6,5,4,5749,True,implicit-mouselab,9,143555,supersize,8
mouselab,False,"[6, 6, 6, 6, 20, 20, 20, 20]","[[7, 4, 6, 6, 4, 4], [5, 3, 3, 2, 4, 8], [6, 5, 2, 5, 8, 3], [7, 3, 6, 5, 6, 6], [4, 7, 2, 7, 4, 8]]","[[4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 0, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 3, 6, 1, 18]",24,6,5,0.067,0.06433333333333334,0.0026666666666666666,"[6, 20]",supersize,post-supersize,5,True,5,6,5,4,6833,True,implicit-mouselab,10,152447,supersize,8
mouselab,False,"[13, 6, 9, 11, 17]","[[4, 4, 5, 6, 7, 4], [3, 4, 6, 4, 5, 3], [6, 4, 5, 3, 5, 7], [6, 5, 6, 6, 4, 3], [5, 8, 6, 7, 6, 8]]","[[1, 1, 1, 1, 1, 1], [0, 1, 1, 0, 1, 0], [1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 9, 13, 3, 4]",20,7,5,0.054,0.052333333333333336,0.0016666666666666668,"[13, 6, 9, 11, 17]",supersize,pre-supersize,5,True,5,6,5,1,5671,True,implicit-mouselab,11,159463,supersize,8
mouselab,False,"[6, 19, 14, 9, 16, 22, 25]","[[4, 6, 6, 3, 5, 7], [2, 5, 5, 5, 6, 7], [1, 5, 3, 8, 4, 2], [2, 5, 5, 7, 4, 6], [5, 5, 6, 7, 4, 6]]","[[1, 1, 1, 1, 1, 1], [0, 1, 1, 0, 1, 1], [1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1]]","[6, 3, 18, 1, 2]",24,8,5,0.039,0.03666666666666667,0.0023333333333333335,"[6, 19, 14, 9, 16, 22, 25]",supersize,post-supersize,5,True,5,6,5,1,8046,True,implicit-mouselab,12,169219,supersize,8
mouselab,False,"[6, 19, 14, 15, 10, 21]","[[2, 4, 3, 3, 5], [2, 3, 2, 7, 4], [4, 8, 4, 5, 7], [4, 4, 5, 4, 6], [2, 7, 6, 5, 5]]","[[1, 1, 1, 1, 1], [0, 1, 1, 1, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 1, 1, 1, 1]]","[6, 13, 5, 5, 1]",14,9,3,0.053,0.051,0.002,"[6, 19, 14, 15, 10, 21]",supersize,control,-1,False,5,5,5,1,4265,True,implicit-mouselab,13,174958,supersize,8
mouselab,False,"[12, 19, 8, 15, 23, 9]","[[7, 7, 5, 5, 6, 2], [5, 8, 3, 3, 5, 4], [4, 1, 5, 7, 5, 10], [5, 4, 9, 6, 3, 4], [5, 7, 2, 6, 5, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1], [0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1]]","[1, 15, 5, 4, 5]",18,10,3,0.046,0.044,0.002,"[12, 19, 8, 15, 23, 9]",supersize,pre-supersize,4,False,5,6,5,1,7404,True,implicit-mouselab,14,183900,supersize,8
mouselab,False,"[12, 12, 12, 12, 20, 20, 20, 20, 9, 9, 9, 9]","[[3, 7, 10, 8, 5], [9, 3, 5, 7, 3], [4, 1, 6, 6, 4], [7, 5, 4, 7, 4], [4, 6, 1, 4, 7]]","[[4, 4, 4, 4, 4], [4, 4, 4, 0, 4], [0, 4, 4, 4, 4], [4, 4, 0, 4, 4], [4, 4, 4, 4, 4]]","[13, 1, 9, 3, 4]",20,11,3,0.067,0.063,0.004,"[12, 20, 9]",supersize,control,-1,False,5,5,5,4,8170,True,implicit-mouselab,15,193555,supersize,8
mouselab,False,"[18, 9, 14, 16, 17, 10]","[[1, 5, 7, 4, 3, 6], [2, 3, 3, 4, 6, 6], [2, 7, 6, 6, 7, 1], [4, 3, 5, 6, 6, 4], [6, 5, 4, 4, 5, 2]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0], [0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[2, 2, 11, 4, 11]",20,12,4,0.058,0.056,0.002,"[18, 9, 14, 16, 17, 10]",supersize,pre-supersize,1,False,5,6,5,1,5129,True,implicit-mouselab,16,200020,supersize,8
mouselab,False,"[18, 13, 8, 9, 10, 7, 14]","[[8, 5, 7, 4, 6], [5, 4, 7, 4, 6], [4, 7, 3, 6, 5], [2, 8, 5, 4, 4], [3, 5, 4, 3, 4]]","[[1, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 1, 1], [0, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 3, 12, 7, 7]",16,13,1,0.064,0.06166666666666667,0.0023333333333333335,"[18, 13, 8, 9, 10, 7, 14]",supersize,control,-1,False,5,5,5,1,5979,True,implicit-mouselab,17,206876,supersize,8
mouselab,False,"[12, 12, 12, 12, 20, 20, 20, 20, 10, 10, 10, 10]","[[3, 7, 6, 4, 6], [5, 4, 7, 5, 7], [4, 3, 6, 4, 6], [3, 4, 4, 7, 1], [7, 5, 8, 7, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 0], [0, 4, 4, 4, 4], [4, 4, 0, 4, 4], [4, 4, 4, 4, 4]]","[1, 8, 2, 4, 15]",22,14,4,0.041,0.037000000000000005,0.004,"[12, 20, 10]",supersize,control,-1,False,5,5,5,4,5272,True,implicit-mouselab,18,213249,supersize,8
mouselab,False,"[12, 12, 12, 12]","[[4, 4, 1, 3, 6], [5, 6, 7, 7, 6], [4, 3, 8, 4, 7], [4, 2, 4, 4, 5], [3, 6, 7, 3, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[9, 7, 9, 4, 1]",14,15,0,0.042,0.04066666666666667,0.0013333333333333333,[12],supersize,control,-1,False,5,5,5,4,2576,True,implicit-mouselab,19,216944,supersize,8
mouselab,False,"[12, 12, 12, 12]","[[6, 7, 6, 4, 3], [6, 4, 7, 5, 5], [6, 8, 0, 3, 4], [7, 6, 4, 4, 6], [10, 5, 7, 6, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 13, 7, 3, 6]",16,16,0,0.069,0.06766666666666667,0.0013333333333333333,[12],supersize,control,-1,False,5,5,5,4,2146,True,implicit-mouselab,20,221177,supersize,8
mouselab,False,"[12, 12, 12, 12, 20, 20, 20, 20]","[[5, 5, 4, 3, 5, 7], [5, 6, 5, 6, 3, 5], [4, 8, 7, 4, 5, 4], [9, 5, 5, 4, 6, 5], [6, 10, 3, 6, 6, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 0, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[15, 1, 6, 2, 6]",18,17,5,0.06,0.05733333333333333,0.0026666666666666666,"[12, 20]",supersize,post-supersize,5,True,5,6,5,4,5110,True,implicit-mouselab,21,227319,supersize,8
mouselab,False,"[12, 12, 12, 12, 9, 9, 9, 9]","[[5, 3, 7, 7, 5], [6, 4, 5, 6, 3], [4, 6, 0, 6, 5], [4, 6, 6, 5, 5], [4, 6, 6, 3, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 0, 4], [0, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[4, 4, 2, 19, 1]",26,18,3,0.054,0.051333333333333335,0.0026666666666666666,"[12, 9]",supersize,control,-1,False,5,5,5,4,3290,True,implicit-mouselab,22,231571,supersize,8
mouselab,False,"[12, 19, 2, 9, 22]","[[5, 6, 5, 5, 7, 7], [5, 3, 3, 6, 4, 4], [6, 3, 6, 7, 5, 10], [2, 2, 8, 6, 9, 5], [5, 2, 1, 4, 3, 4]]","[[1, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1]]","[2, 8, 3, 16, 1]",24,19,5,0.053,0.051333333333333335,0.0016666666666666668,"[12, 19, 2, 9, 22]",supersize,post-supersize,5,True,5,6,5,1,6740,True,implicit-mouselab,23,239628,supersize,8
mouselab,False,[],"[[5, 3, 5, 5, 9, 6], [6, 4, 2, 4, 4, 7], [4, 0, 5, 5, 4, 6], [7, 4, 6, 8, 8, 3], [4, 5, 8, 5, 5, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[7, 5, 7, 10, 1]",12,20,2,0.049,0.049,0.0,[],supersize,pre-supersize,2,True,5,6,5,4,1797,True,implicit-mouselab,24,242592,supersize,8
mouselab,False,"[6, 6, 6, 6]","[[2, 2, 4, 4, 3, 4], [6, 5, 1, 2, 5, 5], [7, 7, 6, 4, 4, 2], [3, 5, 6, 6, 7, 2], [3, 5, 4, 4, 3, 4]]","[[4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[8, 5, 4, 9, 4]",10,21,0,0.038,0.03666666666666667,0.0013333333333333333,[6],supersize,post-supersize,5,False,5,6,5,4,3583,True,implicit-mouselab,25,248410,supersize,8
