type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,num_highlight_reveals,participant_id
traffic-light-mouselab,True,3,1,"[11, 11, 11, 1, 1, 1, 9, 9, 9, 14, 14, 14, 5, 5, 5, 0, 0, 0, 3, 3, 3, 7, 7, 7]","[[5, 4, 10, 3, 3], [5, 6, 2, 7, 7], [4, 8, 6, 5, 5]]","[[0, 0, 3, 0, 3], [0, 3, 0, 3, 0], [3, 0, 3, 3, 0]]","[10, 2, 18]",16,2,1,0.065,0.057,0.008,"[11, 1, 9, 14, 5, 0, 3, 7]",8,5,3,33601,24,196,172,medium,True,0,traffic-light-mouselab,5,173101,4,0,9,10,3,7
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0, 4, 4, 4]","[[3, 3, 5, 4, 7], [7, 3, 2, 4, 5], [5, 4, 7, 3, 6]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,3,4,0.063,0.06,0.003,"[2, 0, 4]",3,5,3,12202,9,188,179,low,True,2,traffic-light-mouselab,7,190784,6,0,0,2,0,7
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0, 4, 4, 4, 3, 3, 3, 1, 1, 1]","[[6, 4, 5, 6, 5], [4, 5, 4, 5, 3], [8, 4, 5, 2, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,4,3,0.046,0.041,0.005,"[2, 0, 4, 3, 1]",5,5,3,13262,15,138,123,low,True,1,traffic-light-mouselab,8,206209,5,1,0,2,0,7
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[3, 7, 3, 7, 5], [6, 4, 8, 5, 4], [2, 5, 6, 4, 5]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,5,0,0.045,0.044,0.001,[5],1,5,3,6751,3,134,131,medium,True,2,traffic-light-mouselab,9,214910,2,0,0,10,0,7
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[6, 7, 7, 5, 5], [4, 2, 8, 4, 3], [7, 4, 2, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,6,2,0.073,0.072,0.001,[7],1,5,3,4583,3,218,215,hi,True,1,traffic-light-mouselab,10,223550,8,1,3,18,1,7
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 8]","[[4, 5, 3, 5, 3], [4, 6, 3, 7, 8], [7, 5, 3, 5, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 0, 3, 0, 3]]","[2, 10, 18]",16,7,3,0.057,0.05466666666666667,0.0023333333333333335,"[11, 13, 8]",3,5,3,10479,7,170,163,medium,False,1,traffic-light-mouselab,11,235850,7,0,1,10,1,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 9, 9, 9, 3]","[[2, 4, 6, 6, 3], [6, 3, 8, 6, 4], [4, 3, 4, 8, 5]]","[[1, 1, 1, 0, 1], [3, 0, 3, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,8,3,0.067,0.06366666666666668,0.0033333333333333335,"[6, 8, 9, 3]",4,5,3,9263,10,200,190,low,False,0,traffic-light-mouselab,12,246820,6,1,1,2,1,7
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 8, 8, 8, 6, 6, 6]","[[2, 6, 3, 4, 4], [5, 7, 3, 4, 6], [6, 7, 8, 4, 10]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,9,1,0.069,0.065,0.004,"[5, 7, 8, 6]",4,5,3,8787,12,208,196,medium,True,2,traffic-light-mouselab,13,257466,7,0,0,10,0,7
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 12, 12, 12, 2]","[[5, 4, 4, 3, 2], [1, 4, 4, 4, 6], [6, 5, 6, 3, 8]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 0, 0, 0, 3]]","[2, 10, 18]",16,10,2,0.052,0.048666666666666664,0.0033333333333333335,"[11, 13, 12, 2]",4,5,3,8817,10,156,146,low,False,0,traffic-light-mouselab,14,268926,4,0,1,2,1,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 13]","[[3, 3, 4, 4, 4], [5, 5, 4, 7, 7], [3, 4, 10, 6, 1]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [1, 1, 1, 0, 1]]","[2, 18, 10]",16,11,3,0.065,0.06266666666666666,0.0023333333333333335,"[6, 8, 13]",3,5,3,7470,7,194,187,medium,False,2,traffic-light-mouselab,15,278298,6,0,1,10,1,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9, 7, 7, 7, 5, 5, 5]","[[2, 4, 4, 7, 5], [5, 6, 2, 5, 3], [5, 3, 6, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,12,1,0.049,0.045,0.004,"[6, 9, 7, 5]",4,5,3,15341,12,146,134,medium,True,2,traffic-light-mouselab,16,295379,3,0,0,10,0,7
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 9, 9, 9]","[[7, 3, 6, 6, 4], [3, 2, 4, 3, 6], [6, 6, 7, 6, 2]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,13,4,0.051,0.047999999999999994,0.003,"[7, 5, 9]",3,5,3,7227,9,152,143,medium,True,0,traffic-light-mouselab,17,303880,4,0,0,10,0,7
traffic-light-mouselab,False,3,1,"[6, 8, 9, 7]","[[7, 7, 6, 5, 5], [6, 7, 6, 6, 9], [5, 6, 3, 6, 5]]","[[3, 3, 3, 3, 3], [1, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,14,4,0.074,0.07266666666666666,0.0013333333333333333,"[6, 8, 9, 7]",4,5,3,8577,4,222,218,hi,False,1,traffic-light-mouselab,18,314187,9,1,4,18,4,7
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 4, 4, 4]","[[5, 5, 5, 4, 7], [2, 5, 3, 4, 1], [3, 6, 4, 3, 6]]","[[3, 0, 3, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,15,4,0.063,0.06,0.003,"[1, 3, 4]",3,5,3,7869,9,188,179,low,True,1,traffic-light-mouselab,19,323614,1,0,0,2,0,7
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 10, 10, 10, 3]","[[7, 6, 2, 8, 6], [4, 5, 6, 7, 7], [4, 3, 6, 6, 4]]","[[1, 1, 1, 0, 1], [3, 3, 3, 3, 3], [0, 0, 3, 0, 3]]","[10, 2, 18]",16,16,3,0.067,0.06366666666666668,0.0033333333333333335,"[11, 13, 10, 3]",4,5,3,9297,10,202,192,medium,False,0,traffic-light-mouselab,20,334518,8,1,1,10,1,7
traffic-light-mouselab,False,3,1,"[7, 7, 7, 6, 6, 6, 9, 9, 9, 8, 8, 8, 13]","[[7, 8, 4, 5, 5], [6, 5, 3, 8, 5], [2, 4, 1, 5, 6]]","[[3, 3, 3, 3, 3], [3, 0, 0, 0, 0], [1, 1, 1, 0, 1]]","[2, 18, 10]",16,17,3,0.068,0.06366666666666668,0.004333333333333333,"[7, 6, 9, 8, 13]",5,5,3,13463,13,204,191,medium,False,2,traffic-light-mouselab,21,349378,5,0,1,10,1,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9, 8, 8, 8, 7, 7, 7, 11, 1]","[[6, 4, 4, 4, 6], [5, 6, 5, 4, 4], [7, 8, 4, 3, 6]]","[[3, 2, 3, 3, 3], [3, 0, 0, 0, 0], [1, 0, 1, 1, 1]]","[10, 18, 2]",16,18,1,0.055,0.050333333333333334,0.004666666666666667,"[6, 9, 8, 7, 11]",5,5,3,12064,14,164,150,low,False,2,traffic-light-mouselab,22,363198,8,1,1,2,1,7
traffic-light-mouselab,False,3,1,"[0, 0, 0, 5]","[[7, 6, 5, 4, 3], [3, 4, 4, 3, 6], [5, 4, 7, 4, 5]]","[[0, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,19,0,0.061,0.059666666666666666,0.0013333333333333333,"[0, 5]",2,5,3,8416,4,182,178,low,False,1,traffic-light-mouselab,23,372928,3,0,1,2,1,7
traffic-light-mouselab,False,3,1,"[12, 12, 12, 14, 14, 14, 10, 10, 10, 11, 11, 11]","[[3, 5, 4, 2, 5], [6, 2, 7, 5, 5], [4, 9, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 3, 0]]","[2, 10, 18]",16,20,1,0.064,0.06,0.004,"[12, 14, 10, 11]",4,5,3,7919,12,192,180,hi,True,2,traffic-light-mouselab,24,382137,9,1,12,18,4,7
traffic-light-mouselab,False,3,1,"[7, 8, 9, 6, 5]","[[5, 7, 8, 6, 9], [3, 4, 4, 7, 6], [6, 6, 6, 4, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,21,3,0.065,0.06333333333333334,0.0016666666666666668,"[7, 8, 9, 6, 5]",5,5,3,7584,5,194,189,hi,False,1,traffic-light-mouselab,25,391458,7,1,5,18,5,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9, 8, 8, 8]","[[3, 8, 4, 3, 4], [8, 3, 3, 6, 4], [2, 6, 8, 5, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,22,3,0.055,0.052,0.003,"[6, 9, 8]",3,5,3,10389,9,164,155,medium,True,2,traffic-light-mouselab,26,403496,5,0,0,10,0,7
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 5, 5, 5, 6, 6, 6]","[[5, 4, 3, 3, 6], [3, 6, 5, 5, 7], [6, 6, 2, 4, 3]]","[[3, 3, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,23,1,0.059,0.05533333333333333,0.0036666666666666666,"[10, 11, 12, 13, 14, 5, 6]",7,5,3,8375,11,176,165,hi,False,2,traffic-light-mouselab,27,413412,6,1,5,18,5,7
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9]","[[4, 5, 3, 7, 6], [4, 5, 4, 2, 7], [6, 5, 4, 7, 4]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,24,4,0.065,0.062,0.003,"[5, 7, 9]",3,5,3,5816,9,194,185,low,True,2,traffic-light-mouselab,28,420336,4,0,0,2,0,7
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 3, 5, 2, 6], [7, 7, 5, 5, 8], [8, 3, 3, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,25,0,0.069,0.06733333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6988,5,208,203,hi,False,2,traffic-light-mouselab,29,428981,8,1,5,18,5,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 9, 9, 9, 7, 7, 7]","[[6, 5, 3, 2, 7], [4, 2, 4, 4, 5], [4, 4, 4, 6, 4]]","[[3, 3, 3, 3, 3], [3, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,26,4,0.056,0.052000000000000005,0.004,"[6, 8, 9, 7]",4,5,3,9675,12,168,156,hi,True,1,traffic-light-mouselab,30,440443,5,1,12,18,4,7
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 7, 12, 12]","[[5, 7, 5, 4, 7], [4, 7, 6, 3, 2], [3, 3, 8, 4, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [1, 1, 0, 1, 1]]","[2, 18, 10]",16,27,2,0.066,0.06366666666666666,0.0023333333333333335,"[5, 7, 12]",3,5,3,6340,7,198,191,medium,False,2,traffic-light-mouselab,31,447862,8,1,2,10,1,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[4, 7, 6, 6, 3], [6, 6, 4, 4, 3], [5, 3, 7, 5, 6]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,28,1,0.061,0.059,0.002,"[6, 8]",2,5,3,8355,6,184,178,hi,True,1,traffic-light-mouselab,32,457338,6,1,6,18,2,7
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 5, 5, 5, 9, 9, 9]","[[4, 6, 7, 5, 7], [5, 6, 5, 4, 7], [6, 5, 5, 4, 6]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,29,4,0.064,0.060333333333333336,0.0036666666666666666,"[10, 11, 12, 13, 14, 5, 9]",7,5,3,9058,11,192,181,hi,False,2,traffic-light-mouselab,33,467645,6,1,5,18,5,7
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11]","[[3, 4, 4, 8, 7], [4, 4, 7, 8, 9], [6, 5, 6, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 3, 3]]","[2, 10, 18]",16,30,2,0.062,0.059,0.003,"[10, 12, 11]",3,5,3,10317,9,186,177,low,True,0,traffic-light-mouselab,34,479341,4,0,0,2,0,7
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2]","[[6, 4, 5, 4, 9], [4, 5, 3, 6, 6], [5, 1, 7, 7, 7]]","[[0, 3, 0, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,31,0,0.055,0.053,0.002,"[0, 2]",2,5,3,11143,6,166,160,low,False,1,traffic-light-mouselab,35,491817,4,0,0,2,0,7
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[5, 3, 4, 4, 5], [5, 4, 9, 6, 5], [7, 5, 8, 7, 4]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,32,3,0.054,0.052,0.002,"[6, 8]",2,5,3,6539,6,162,156,hi,True,1,traffic-light-mouselab,36,500470,6,0,6,18,2,7
traffic-light-mouselab,True,3,1,"[10, 10, 11, 12, 13, 14]","[[4, 4, 3, 4, 0], [5, 4, 5, 8, 5], [2, 4, 4, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,1,3,0.071,0.06933333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,14966,5,214,209,hi,False,2,traffic-light-mouselab,4,138679,7,1,6,18,5,8
traffic-light-mouselab,True,3,1,"[0, 1, 2, 3, 4, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[6, 9, 5, 4, 9], [3, 4, 7, 6, 5], [3, 4, 6, 5, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,2,1,0.07,0.065,0.005,"[0, 1, 2, 3, 4]",5,5,3,20161,15,210,195,hi,True,0,traffic-light-mouselab,5,163113,9,1,15,18,5,8
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 7, 7, 7, 6, 6, 6]","[[4, 5, 5, 7, 7], [2, 5, 6, 6, 4], [6, 7, 7, 3, 6]]","[[3, 3, 3, 3, 3], [3, 0, 0, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,3,2,0.063,0.059333333333333335,0.0036666666666666666,"[10, 11, 12, 13, 14, 7, 6]",7,5,3,15540,11,188,177,medium,False,2,traffic-light-mouselab,7,185514,7,1,5,10,5,8
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[5, 5, 5, 8, 6], [7, 4, 5, 6, 6], [3, 7, 5, 3, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,4,3,0.062,0.057,0.005,"[0, 1, 2, 3, 4]",5,5,3,7330,15,186,171,hi,True,0,traffic-light-mouselab,8,194287,8,1,15,18,5,8
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11]","[[4, 5, 5, 4, 3], [5, 6, 5, 4, 3], [2, 9, 4, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[2, 10, 18]",16,5,1,0.077,0.075,0.002,"[10, 11]",2,5,3,6728,6,232,226,hi,True,2,traffic-light-mouselab,9,202770,9,1,6,18,2,8
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 10]","[[5, 2, 5, 8, 5], [3, 6, 7, 5, 7], [6, 3, 3, 4, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [2, 3, 3, 3, 3]]","[10, 2, 18]",16,6,0,0.055,0.053,0.002,"[5, 6, 7, 8, 9]",5,5,3,7690,6,164,158,low,False,1,traffic-light-mouselab,10,211991,3,0,5,2,5,8
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[4, 1, 4, 4, 4], [6, 7, 4, 6, 5], [4, 5, 6, 5, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,7,4,0.043,0.038,0.005,"[0, 1, 2, 3, 4]",5,5,3,13705,15,130,115,medium,True,1,traffic-light-mouselab,11,227035,5,0,0,10,0,8
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 13, 13, 13]","[[3, 3, 5, 5, 6], [6, 5, 7, 9, 4], [5, 6, 3, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 0, 3]]","[10, 2, 18]",16,8,0,0.044,0.040999999999999995,0.003,"[10, 12, 13]",3,5,3,5750,9,132,123,low,True,1,traffic-light-mouselab,12,233811,6,0,0,2,0,8
traffic-light-mouselab,False,3,1,[10],"[[6, 4, 6, 4, 4], [3, 7, 5, 6, 5], [7, 1, 2, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[2, 10, 18]",16,9,0,0.056,0.05566666666666667,0.0003333333333333333,[10],1,5,3,2731,1,168,167,hi,False,2,traffic-light-mouselab,13,239574,7,1,1,18,1,8
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[4, 6, 8, 5, 4], [5, 4, 4, 4, 6], [5, 4, 3, 7, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,10,4,0.052,0.050333333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,3996,5,156,151,hi,False,1,traffic-light-mouselab,14,245420,6,1,5,18,5,8
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[8, 5, 2, 6, 0], [6, 5, 7, 3, 7], [2, 10, 4, 5, 4]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,11,0,0.069,0.068,0.001,[0],1,5,3,4814,3,208,205,hi,True,0,traffic-light-mouselab,15,252607,8,1,3,18,1,8
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[7, 6, 6, 2, 6], [5, 6, 5, 5, 4], [6, 4, 4, 4, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,12,3,0.045,0.043333333333333335,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,5807,5,134,129,low,False,0,traffic-light-mouselab,16,259768,2,0,5,2,5,8
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 9, 9, 9, 8, 8, 8]","[[8, 4, 5, 4, 6], [1, 2, 4, 2, 4], [5, 7, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,13,2,0.043,0.038,0.005,"[5, 6, 7, 9, 8]",5,5,3,6769,15,128,113,medium,True,0,traffic-light-mouselab,17,267811,5,0,0,10,0,8
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[4, 3, 5, 7, 3], [8, 8, 6, 2, 3], [6, 3, 6, 4, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,14,3,0.057,0.05533333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,3524,5,170,165,hi,False,0,traffic-light-mouselab,18,272345,7,1,5,18,5,8
traffic-light-mouselab,False,3,1,"[7, 7, 7, 7, 9, 9, 9, 5, 5, 5, 6, 6, 6, 8, 8, 8]","[[3, 3, 5, 4, 8], [2, 4, 4, 5, 4], [3, 9, 6, 5, 2]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,15,3,0.047,0.042,0.005,"[7, 9, 5, 6, 8]",5,5,3,9422,15,140,125,low,True,2,traffic-light-mouselab,19,283498,5,0,0,2,0,8
traffic-light-mouselab,False,3,1,"[0, 1, 2, 4, 3]","[[4, 3, 6, 3, 7], [5, 6, 3, 7, 7], [3, 2, 4, 4, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,16,4,0.067,0.06533333333333334,0.0016666666666666668,"[0, 1, 2, 4, 3]",5,5,3,4363,5,200,195,hi,False,0,traffic-light-mouselab,20,289145,7,1,5,18,5,8
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[7, 6, 6, 7, 6], [5, 7, 7, 6, 6], [8, 2, 6, 3, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,17,0,0.075,0.074,0.001,[10],1,5,3,5914,3,224,221,medium,False,0,traffic-light-mouselab,21,296067,7,1,0,10,0,8
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 9, 9, 9]","[[5, 6, 5, 3, 10], [3, 5, 6, 3, 7], [9, 6, 4, 7, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,18,4,0.059,0.055999999999999994,0.003,"[6, 8, 9]",3,5,3,5832,9,176,167,hi,True,1,traffic-light-mouselab,22,303742,7,1,9,18,3,8
traffic-light-mouselab,False,3,1,"[7, 7, 7, 9, 9, 9, 8, 8, 8, 6, 6, 6]","[[2, 5, 5, 6, 3], [4, 7, 6, 6, 6], [5, 3, 4, 2, 7]]","[[3, 3, 3, 3, 3], [3, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,19,1,0.055,0.051000000000000004,0.004,"[7, 9, 8, 6]",4,5,3,9275,12,166,154,medium,False,2,traffic-light-mouselab,23,315437,3,0,0,10,0,8
traffic-light-mouselab,False,3,1,"[0, 0, 0, 10, 11, 12, 13, 14, 2]","[[5, 6, 6, 3, 7], [5, 3, 3, 6, 5], [7, 5, 7, 5, 5]]","[[0, 3, 2, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 10, 2]",16,20,2,0.051,0.047999999999999994,0.003,"[0, 10, 11, 12, 13, 14]",6,5,3,9285,9,152,143,low,False,2,traffic-light-mouselab,24,325666,7,1,5,2,5,8
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[8, 8, 5, 3, 5], [5, 7, 8, 6, 4], [5, 5, 7, 5, 3]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,21,0,0.068,0.067,0.001,[0],1,5,3,3894,3,204,201,low,True,2,traffic-light-mouselab,25,330312,5,0,0,2,0,8
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[2, 2, 5, 5, 6], [3, 4, 4, 2, 3], [6, 2, 4, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,22,1,0.032,0.030333333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4991,5,96,91,low,False,2,traffic-light-mouselab,26,336105,2,0,5,2,5,8
traffic-light-mouselab,False,3,1,"[4, 4, 4, 4, 4]","[[4, 4, 4, 6, 7], [3, 5, 4, 6, 6], [6, 5, 7, 3, 5]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,23,4,0.063,0.062,0.001,[4],1,5,3,7819,3,188,185,medium,True,2,traffic-light-mouselab,27,344822,5,0,0,10,0,8
traffic-light-mouselab,False,3,1,"[7, 7, 7, 9, 9, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5]","[[4, 6, 2, 4, 6], [7, 6, 5, 3, 4], [6, 6, 6, 6, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,24,0,0.065,0.060000000000000005,0.005,"[7, 9, 8, 6, 5]",5,5,3,7672,15,194,179,medium,False,2,traffic-light-mouselab,28,353280,6,1,0,10,0,8
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[6, 6, 7, 5, 8], [2, 3, 5, 5, 4], [7, 5, 5, 5, 4]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,25,2,0.062,0.061,0.001,[2],1,5,3,3316,3,186,183,low,True,2,traffic-light-mouselab,29,357623,5,0,0,2,0,8
traffic-light-mouselab,False,3,1,"[9, 9, 9, 7, 7, 7]","[[7, 6, 8, 3, 8], [6, 6, 7, 2, 4], [4, 6, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,26,2,0.073,0.071,0.002,"[9, 7]",2,5,3,4933,6,218,212,hi,True,1,traffic-light-mouselab,30,363758,7,1,6,18,2,8
traffic-light-mouselab,False,3,1,"[6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 5, 5, 5]","[[7, 7, 4, 6, 5], [3, 6, 5, 3, 4], [6, 5, 7, 6, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,27,1,0.063,0.058,0.005,"[6, 7, 8, 9, 5]",5,5,3,6216,15,188,173,low,True,2,traffic-light-mouselab,31,370920,5,0,0,2,0,8
