type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_variance,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,trial_nudge,nudge_index,accepted_default,accepted_supersize,chose_default,chose_supersize,num_baskets,num_features,cost,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_type,participant_id
mouselab,False,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6]","[[6, 3, 6, 5, 5, 5, 5], [7, 6, 3, 6, 3, 7, 8]]","[[0, 0, 0, 0, 0, 0, 0], [3, 3, 3, 3, 3, 3, 3]]","[8, 2]",9.0,20,2,0.054,0.033,0.021,"[0, 1, 2, 3, 4, 5, 6]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,22,465482,0.0-3.0-19.0,5e7b96850b53c319cc7a538f,5faed821735c4c09a01dbe66,5faeda463a5ee10993599474,default,36
mouselab,False,"[3, 2, 1, 0]","[[5, 2, 8, 5, 4, 3, 4], [7, 4, 6, 6, 3, 6, 6], [3, 2, 3, 4, 5, 5, 2], [4, 6, 6, 4, 7, 3, 6], [4, 5, 3, 6, 6, 4, 3]]","[[0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[4, 1, 3, 1, 1]",1.6,21,2,0.056,0.052000000000000005,0.004,"[3, 2, 1, 0]",default,3,False,False,False,False,7,5,1,implicit-mouselab,23,475547,0.0-3.0-20.0,5e7b96850b53c319cc7a538f,5faed821735c4c09a01dbe66,5faeda463a5ee10993599474,default,36
mouselab,False,[],"[[8, 1], [5, 5], [4, 6], [5, 6], [7, 7]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[2, 2, 1, 1, 4]",1.2,22,1,0.052,0.052,0.0,[],control,-1,False,False,False,False,2,5,3,implicit-mouselab,24,480464,0.0-3.0-21.0,5e7b96850b53c319cc7a538f,5faed821735c4c09a01dbe66,5faeda463a5ee10993599474,default,36
mouselab,False,[],"[[9, 6, 2, 5, 1, 5, 7], [2, 6, 6, 5, 3, 4, 7], [6, 6, 5, 4, 7, 6, 3], [5, 5, 7, 7, 7, 7, 9], [5, 3, 6, 5, 7, 4, 7]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 1, 1, 4, 3]",1.6,23,6,0.074,0.074,0.0,[],default,6,True,False,True,False,7,5,2,implicit-mouselab,25,487305,0.0-3.0-22.0,5e7b96850b53c319cc7a538f,5faed821735c4c09a01dbe66,5faeda463a5ee10993599474,default,36
mouselab,False,"[8, 8, 9, 9, 10, 10, 7, 7, 11, 11, 12, 12, 13, 13]","[[3, 3, 5, 5, 8, 3, 5], [5, 5, 7, 0, 6, 4, 6]]","[[2, 2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0]]","[2, 8]",9.0,24,2,0.066,0.052000000000000005,0.014,"[8, 9, 10, 7, 11, 12, 13]",control,-1,False,False,False,False,7,2,2,implicit-mouselab,26,500154,0.0-3.0-23.0,5e7b96850b53c319cc7a538f,5faed821735c4c09a01dbe66,5faeda463a5ee10993599474,default,36
mouselab,True,"[31, 31, 31, 29, 29, 29, 29, 20, 20, 20, 20, 20, 13, 13, 13, 6, 6, 6, 27, 27, 27, 34, 34, 34, 33, 33, 26, 26, 33, 26, 19, 19, 19, 12, 12, 12, 5, 5, 5, 4, 4, 4, 11, 11, 11, 18, 18, 18, 32, 25, 25, 32, 32, 32, 25, 24, 24, 24, 17, 17, 17, 10, 10, 10, 3, 3, 3, 2, 2, 2, 9, 9, 9, 16, 16, 16, 30, 23, 23, 23, 30, 30, 30, 22, 22, 22, 15, 15, 15, 8, 8, 8, 1, 1, 1, 0, 0, 0, 7, 7, 7, 14, 14, 14, 21, 21, 21, 28, 28, 28, 19, 19, 31, 32, 21]","[[3, 3, 2, 6, 3, 3, 5], [8, 4, 5, 6, 4, 5, 4], [5, 4, 4, 6, 5, 4, 5], [4, 3, 5, 4, 5, 4, 6], [3, 6, 5, 5, 5, 7, 5]]","[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[1, 2, 2, 3, 2]",0.4,1,6,0.051,-0.054,0.105,"[31, 29, 20, 13, 6, 27, 34, 33, 26, 19, 12, 5, 4, 11, 18, 32, 25, 24, 17, 10, 3, 2, 9, 16, 23, 30, 22, 15, 8, 1, 0, 7, 14, 21, 28]",control,-1,False,False,False,False,7,5,3,implicit-mouselab,4,249648,0.0-3.0-1.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,True,"[0, 0, 1, 1]","[[5, 6], [6, 6]]","[[0, 0], [2, 2]]","[7, 3]",4.0,2,1,0.06,0.055999999999999994,0.004,"[0, 1]",control,-1,False,False,False,False,2,2,2,implicit-mouselab,5,257157,0.0-3.0-2.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[6, 8, 7, 2, 2, 4, 3], [7, 5, 3, 5, 6, 5, 5]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[9, 1]",16.0,5,5,0.041,0.041,0.0,[],default,5,True,False,True,False,7,2,1,implicit-mouselab,7,271622,0.0-3.0-4.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[1, 1, 1, 4, 4, 4]","[[4, 5, 5, 2, 4, 3, 8], [6, 4, 4, 7, 3, 6, 5]]","[[3, 0, 3, 3, 0, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[2, 8]",9.0,6,1,0.042,0.036000000000000004,0.006,"[1, 4]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,8,281699,0.0-3.0-5.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[7, 5], [5, 8], [5, 7], [5, 1], [5, 4]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[5, 1, 1, 2, 1]",2.4,7,1,0.046,0.046,0.0,[],default,1,True,False,True,False,2,5,1,implicit-mouselab,9,285968,0.0-3.0-6.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[6, 4, 3, 3, 3, 6, 7], [8, 3, 7, 3, 7, 4, 2]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[6, 4]",1.0,8,1,0.036,0.036,0.0,[],default,1,True,False,True,False,7,2,2,implicit-mouselab,10,289336,0.0-3.0-7.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[0, 0, 0, 1, 1, 1]","[[4, 8], [5, 5]]","[[0, 0], [1, 1]]","[2, 8]",9.0,9,1,0.056,0.054,0.002,"[0, 1]",control,-1,False,False,False,False,2,2,1,implicit-mouselab,11,294276,0.0-3.0-8.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[1, 1, 1, 0, 0, 0]","[[5, 6], [8, 4], [7, 4], [6, 2], [3, 7]]","[[0, 0], [3, 3], [3, 3], [3, 3], [3, 3]]","[1, 4, 1, 3, 1]",1.6,10,1,0.039,0.033,0.006,"[1, 0]",control,-1,False,False,False,False,2,5,3,implicit-mouselab,12,299339,0.0-3.0-9.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[4, 4, 4, 5, 5, 4, 8], [5, 7, 8, 4, 3, 5, 5]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[2, 8]",9.0,11,3,0.042,0.042,0.0,[],default,3,True,False,True,False,7,2,2,implicit-mouselab,13,303159,0.0-3.0-10.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[4, 5], [1, 6]]","[[2, 2], [2, 2]]","[7, 3]",4.0,12,1,0.053,0.053,0.0,[],default,1,True,False,True,False,2,2,2,implicit-mouselab,14,306571,0.0-3.0-11.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[4, 4, 4, 1, 1, 1, 0, 0, 0, 3, 3, 2, 2, 5, 5, 5, 6, 6, 6]","[[6, 6, 5, 3, 2, 6, 6], [5, 4, 4, 6, 5, 5, 3], [4, 5, 6, 3, 5, 5, 4], [4, 4, 5, 7, 3, 5, 6], [4, 6, 6, 6, 6, 5, 4]]","[[0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 5, 2, 1, 1]",2.4,13,5,0.051,0.037,0.014,"[4, 1, 0, 3, 2, 5, 6]",control,-1,False,False,False,False,7,5,2,implicit-mouselab,15,320135,0.0-3.0-12.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[7, 4], [5, 5], [7, 6], [5, 5], [8, 7]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[2, 1, 2, 2, 3]",0.4,14,0,0.067,0.067,0.0,[],default,0,True,False,True,False,2,5,4,implicit-mouselab,16,323068,0.0-3.0-13.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[0, 0, 0, 1, 1, 1]","[[5, 5], [5, 2]]","[[0, 0], [3, 3]]","[2, 8]",9.0,15,1,0.026,0.019999999999999997,0.006,"[0, 1]",control,-1,False,False,False,False,2,2,3,implicit-mouselab,17,328836,0.0-3.0-14.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[3, 3, 3, 1, 1, 1]","[[7, 8, 4, 6, 5, 5, 6], [5, 6, 5, 7, 8, 4, 6], [4, 4, 5, 6, 6, 6, 5], [7, 9, 6, 6, 7, 3, 7], [3, 2, 9, 4, 6, 5, 4]]","[[3, 0, 3, 0, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 2, 4, 1, 2]",1.2,16,1,0.049,0.043000000000000003,0.006,"[3, 1]",control,-1,False,False,False,False,7,5,3,implicit-mouselab,18,334836,0.0-3.0-15.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[3, 4, 3, 8, 7, 6, 5], [8, 2, 6, 8, 3, 4, 4], [4, 3, 6, 6, 3, 6, 5], [6, 5, 4, 7, 7, 3, 6], [5, 6, 7, 6, 3, 6, 6]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[1, 4, 3, 1, 1]",1.6,17,2,0.056,0.056,0.0,[],control,-1,False,False,False,False,7,5,4,implicit-mouselab,19,337832,0.0-3.0-16.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[5, 5]","[[6, 5, 4, 2, 2, 6, 4], [8, 6, 1, 4, 4, 4, 7]]","[[1, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 9]",16.0,18,6,0.067,0.066,0.001,[5],control,-1,False,False,False,False,7,2,1,implicit-mouselab,20,345665,0.0-3.0-17.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[3, 3, 3, 3, 18, 18, 18, 18, 29, 29, 29, 29]","[[4, 2, 6, 4, 7, 2, 7], [6, 7, 6, 4, 4, 6, 9], [4, 1, 8, 6, 7, 3, 7], [5, 4, 4, 7, 6, 7, 4], [6, 8, 4, 3, 3, 4, 5]]","[[4, 4, 4, 0, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 0, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 0, 4, 4, 4, 4, 4]]","[2, 1, 1, 1, 5]",2.4,19,1,0.056,0.044,0.012,"[3, 18, 29]",control,-1,False,False,False,False,7,5,4,implicit-mouselab,21,359031,0.0-3.0-18.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[5, 3], [7, 7], [6, 7], [6, 5], [7, 5]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[1, 2, 1, 3, 3]",0.8,20,0,0.064,0.064,0.0,[],default,0,True,False,True,False,2,5,4,implicit-mouselab,22,362154,0.0-3.0-19.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[5, 6], [3, 8]]","[[4, 4], [4, 4]]","[1, 9]",16.0,21,0,0.032,0.032,0.0,[],default,0,True,False,True,False,2,2,4,implicit-mouselab,23,364551,0.0-3.0-20.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,"[1, 1, 1, 8, 8, 2, 2, 2, 5, 5]","[[5, 5], [5, 7], [3, 1], [4, 5], [5, 7]]","[[1, 0], [0, 1], [1, 0], [1, 1], [0, 1]]","[3, 2, 2, 1, 2]",0.4,22,0,0.045,0.040999999999999995,0.004,"[1, 8, 2, 5]",control,-1,False,False,False,False,2,5,1,implicit-mouselab,24,374274,0.0-3.0-21.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[3, 4, 5, 6, 4, 6, 3], [2, 6, 8, 4, 6, 5, 5], [6, 4, 6, 5, 1, 3, 5], [2, 2, 6, 3, 6, 3, 5], [4, 5, 6, 6, 3, 7, 7]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 1, 3, 4, 1]",1.6,23,5,0.039,0.039,0.0,[],default,5,True,False,True,False,7,5,3,implicit-mouselab,25,377253,0.0-3.0-22.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,False,[],"[[5, 4], [4, 8]]","[[2, 2], [2, 2]]","[6, 4]",1.0,24,0,0.046,0.046,0.0,[],default,0,True,False,True,False,2,2,2,implicit-mouselab,26,379729,0.0-3.0-23.0,5e242b7ee06d586b9331570c,5faed821735c4c09a01dbe66,5faedac20606d4093d5a0b44,default,37
mouselab,True,"[8, 26, 8, 26, 0, 0, 29, 29, 6, 6, 11, 11, 14, 14, 21, 21, 28, 28, 7, 7, 1, 1, 15, 15, 22, 22, 25, 25, 9, 9, 24, 24, 34, 34, 12, 12, 4, 4, 3, 3, 2, 2, 16, 16, 23, 31, 30, 23, 31, 30, 10, 10, 17, 17, 18, 18, 32, 32, 19, 19, 5, 5]","[[7, 8, 4, 6, 3, 4, 5], [3, 8, 5, 5, 3, 6, 6], [5, 4, 4, 0, 5, 7, 8], [8, 6, 5, 6, 7, 5, 4], [6, 6, 6, 5, 4, 5, 7]]","[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 2, 0]]","[1, 2, 3, 2, 2]",0.4,1,5,0.057,-0.0049999999999999975,0.062,"[8, 26, 0, 29, 6, 11, 14, 21, 28, 7, 1, 15, 22, 25, 9, 24, 34, 12, 4, 3, 2, 16, 23, 31, 30, 10, 17, 18, 32, 19, 5]",control,-1,False,False,False,False,7,5,2,implicit-mouselab,4,338758,0.0-3.0-1.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,True,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 0, 0, 0]","[[6, 5], [3, 4]]","[[0, 0], [0, 0]]","[3, 7]",4.0,2,1,0.043,0.030999999999999996,0.012,"[2, 3, 1, 0]",control,-1,False,False,False,False,2,2,3,implicit-mouselab,5,358561,0.0-3.0-2.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[8, 6, 4, 5, 4, 3, 2], [9, 5, 5, 6, 5, 4, 1], [5, 4, 5, 4, 6, 5, 4], [5, 4, 6, 4, 7, 5, 6], [6, 5, 3, 6, 6, 2, 4]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 2, 1, 4, 2]",1.2,5,3,0.049,0.049,0.0,[],default,2,False,False,False,False,7,5,1,implicit-mouselab,7,391767,0.0-3.0-4.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,"[22, 22, 22, 19, 19, 19]","[[5, 6, 4, 7, 6, 7, 4], [5, 4, 4, 5, 7, 9, 5], [3, 3, 4, 4, 6, 8, 4], [3, 5, 5, 7, 1, 0, 6], [7, 4, 4, 4, 4, 5, 7]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 0, 3], [3, 0, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 1, 1, 1, 6]",4.0,6,5,0.054,0.048,0.006,"[22, 19]",control,-1,False,False,False,False,7,5,3,implicit-mouselab,8,405401,0.0-3.0-5.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[7, 5], [4, 5]]","[[2, 2], [2, 2]]","[8, 2]",9.0,7,0,0.064,0.064,0.0,[],default,0,True,False,True,False,2,2,2,implicit-mouselab,9,414501,0.0-3.0-6.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[5, 6], [6, 6]]","[[3, 3], [3, 3]]","[8, 2]",9.0,8,1,0.06,0.06,0.0,[],default,0,False,False,False,False,2,2,3,implicit-mouselab,10,421383,0.0-3.0-7.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[3, 2], [4, 4]]","[[1, 1], [1, 1]]","[3, 7]",4.0,9,1,0.034,0.034,0.0,[],control,-1,False,False,False,False,2,2,1,implicit-mouselab,11,424939,0.0-3.0-8.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[3, 4], [6, 8]]","[[3, 3], [3, 3]]","[7, 3]",4.0,10,1,0.052,0.052,0.0,[],default,0,False,False,False,False,2,2,3,implicit-mouselab,12,428399,0.0-3.0-9.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[5, 3], [3, 6], [7, 4], [6, 6], [4, 6]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 1, 4, 2, 1]",1.2,11,1,0.046,0.046,0.0,[],control,-1,False,False,False,False,2,5,1,implicit-mouselab,13,442825,0.0-3.0-10.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[4, 5], [5, 3]]","[[1, 1], [1, 1]]","[1, 9]",16.0,12,1,0.032,0.032,0.0,[],control,-1,False,False,False,False,2,2,1,implicit-mouselab,14,445645,0.0-3.0-11.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[6, 4, 2, 3, 4, 1, 7], [7, 7, 6, 4, 4, 4, 5]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[5, 5]",0.0,13,0,0.065,0.065,0.0,[],default,2,False,False,False,False,7,2,4,implicit-mouselab,15,452939,0.0-3.0-12.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[6, 4], [5, 4], [4, 6], [3, 3], [5, 7]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[4, 1, 3, 1, 1]",1.6,14,0,0.049,0.049,0.0,[],control,-1,False,False,False,False,2,5,1,implicit-mouselab,16,460729,0.0-3.0-13.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[7, 5, 5, 4, 3, 2, 6], [7, 4, 3, 5, 5, 5, 6]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[5, 5]",0.0,15,5,0.035,0.035,0.0,[],control,-1,False,False,False,False,7,2,3,implicit-mouselab,17,464277,0.0-3.0-14.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[9, 5], [3, 6], [4, 1], [7, 3], [8, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[1, 3, 2, 2, 2]",0.4,16,1,0.039,0.039,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,18,471987,0.0-3.0-15.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,"[8, 8, 12, 12]","[[6, 4, 3, 8, 6, 5, 3], [7, 4, 6, 4, 7, 2, 8]]","[[2, 2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 0, 2]]","[4, 6]",1.0,17,1,0.04,0.036000000000000004,0.004,"[8, 12]",default,0,False,False,False,False,7,2,2,implicit-mouselab,19,483887,0.0-3.0-16.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[3, 9, 5, 5, 5, 8, 5], [6, 1, 8, 5, 6, 5, 4], [5, 6, 3, 5, 6, 7, 7], [7, 5, 7, 6, 3, 6, 4], [6, 3, 5, 5, 4, 3, 3]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[3, 4, 1, 1, 1]",1.6,18,2,0.062,0.062,0.0,[],control,-1,False,False,False,False,7,5,2,implicit-mouselab,20,489667,0.0-3.0-17.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[5, 6, 5, 6, 7, 5, 4], [9, 3, 4, 4, 4, 7, 7]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[9, 1]",16.0,19,4,0.067,0.067,0.0,[],default,6,False,False,False,False,7,2,4,implicit-mouselab,21,492761,0.0-3.0-18.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[2, 4, 7, 6, 4, 4, 2], [4, 8, 6, 5, 6, 6, 3]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[8, 2]",9.0,20,4,0.044,0.044,0.0,[],control,-1,False,False,False,False,7,2,4,implicit-mouselab,22,495567,0.0-3.0-19.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[2, 6, 3, 6, 3, 8, 5], [7, 1, 10, 5, 5, 8, 9], [3, 3, 5, 5, 4, 4, 6], [6, 7, 4, 4, 6, 5, 4], [5, 8, 6, 4, 6, 3, 2]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[3, 1, 1, 1, 4]",1.6,21,2,0.052,0.052,0.0,[],default,5,False,False,False,False,7,5,3,implicit-mouselab,23,499733,0.0-3.0-20.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[2, 4], [4, 7], [5, 6], [6, 5], [4, 5]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[1, 1, 5, 2, 1]",2.4,22,1,0.056,0.056,0.0,[],control,-1,False,False,False,False,2,5,4,implicit-mouselab,24,504111,0.0-3.0-21.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[7, 2, 6, 3, 2, 3, 5], [8, 7, 5, 7, 4, 6, 2], [5, 4, 5, 8, 5, 5, 7], [1, 4, 7, 4, 1, 7, 6], [4, 6, 6, 2, 5, 4, 7]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[6, 1, 1, 1, 1]",4.0,23,4,0.027,0.027,0.0,[],default,2,False,False,False,False,7,5,2,implicit-mouselab,25,508871,0.0-3.0-22.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,False,[],"[[3, 6], [5, 5], [6, 4], [5, 4], [4, 4]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[1, 3, 1, 2, 3]",0.8,24,1,0.045,0.045,0.0,[],default,0,False,False,False,False,2,5,4,implicit-mouselab,26,512683,0.0-3.0-23.0,5b8865607ea024000109663f,5faed821735c4c09a01dbe66,5faed91ace940709941ac47a,default,38
mouselab,True,[],"[[6, 6, 6, 5, 5, 7, 3], [5, 5, 2, 5, 5, 6, 5]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[8, 2]",9.0,1,2,0.052,0.052,0.0,[],control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,207845,0.0-3.0-1.0,5f53d18329e3ce727b1c69ac,5faed821735c4c09a01dbe66,5faed9e2db3ebe09a66faedf,default,39
mouselab,True,[],"[[6, 7], [2, 6], [2, 5], [9, 5], [8, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[1, 4, 3, 1, 1]",1.6,2,0,0.037,0.037,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,218897,0.0-3.0-2.0,5f53d18329e3ce727b1c69ac,5faed821735c4c09a01dbe66,5faed9e2db3ebe09a66faedf,default,39
